progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4747,53.39433278,-6.391852482000001,8240DB004747,"Blanchardstown, Shopping Centre"
4,1816,53.39308998,-6.3783818210000005,8240DB001816,"Corduff (Fingal), Roundabout Waterville Row"
5,6171,53.39562688,-6.37458624,8240DB006171,"Corduff (Fingal), Annagh Court"
6,4974,53.39899879,-6.369419893,8240DB004974,"Corduff (Fingal), National Aquatic Centre"
7,4976,53.40198373,-6.36226733,8240DB004976,"Corduff, Snugboro Road"
8,7126,53.40587682,-6.356477504,8240DB007126,"Cloghran, Business Park (Ballycoolin Road)"
9,7124,53.40843447,-6.358153812,8240DB007124,"Cloghran, Business Park"
10,7343,53.41284468,-6.361218217,8240DB007343,"Cloghran, Ballycoolin Business Park"
12,4978,53.40925753,-6.370997995,8240DB004978,"Corduff (Fingal), Blanchardstown Corporate Park"
13,4979,53.41133678,-6.377823101000001,8240DB004979,"Corduff (Fingal), Cruiserath Road"
14,4986,53.41520327,-6.3852430579999995,8240DB004986,"Tyrrelstown, Curragh Hall Gate"
15,7107,53.41704744,-6.386030725,8240DB007107,"Tyrrelstown, Bealing Boulevard"
16,7102,53.41815047,-6.387177505,8240DB007102,"Ballentree Village, Bealing Village"
17,7103,53.41983038,-6.393117116,8240DB007103,"Tyrrelstown, Cruise Park Boulevard"
18,7104,53.42191654,-6.391187743,8240DB007104,"Tyrrelstown, The Boulevard"
19,7105,53.42135069,-6.387883912,8240DB007105,"Tyrrelstown, Belgree Boulevard"
20,7106,53.42098865,-6.385700891,8240DB007106,"Tyrrelstown, French Park"
21,7381,53.4103481,-6.415977753,8240DB007381,"Mulhuddart, Damastown Green"
22,4742,53.41097861,-6.420151156,8240DB004742,"Mulhuddart, Damastown Road"
23,4743,53.41164739999999,-6.423149939,8240DB004743,"Damastown Industrial Park, Damastown Road"
24,4744,53.41960693,-6.418116096,8240DB004744,"Mulhuddart, I.B.M Industries"
