progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,5171,53.27173594,-6.248260565,8250DB005171,"Ballinteer, Kingston Estate"
4,2976,53.27205722,-6.255459512000001,8250DB002976,"Ballinteer, Grange Hall Estate"
5,2977,53.27357376,-6.2602109729999995,8250DB002977,"Ballinteer, Brehon Field Road"
6,2978,53.27699445,-6.265500456,8250DB002978,"Marley Grange, Grange Road"
7,2979,53.27846521,-6.268365144,8250DB002979,Grange Road (Highfield Avenue)
8,2980,53.28001653,-6.273071367000001,8230DB002980,"Rathfarnham, Three Rock Hockey Club"
9,2981,53.28127239999999,-6.277249911,8230DB002981,"Rathfarnham, Eden Avenue"
10,2991,53.28331662,-6.2793873510000005,8230DB002991,"Rathfarnham, Grange Road (Hermitage Avenue)"
11,2992,53.28462799,-6.281194445,8230DB002992,"Rathfarnham, The Priory"
12,1325,53.286533,-6.2824078839999995,8230DB001325,"Rathfarnham, Grange Road (Sarah Curran Avenue)"
13,1326,53.28880513,-6.282901723999999,8230DB001326,"Rathfarnham, Grange Road (St. Edna's Drive)"
14,1327,53.29119071,-6.282536031,8230DB001327,Grange Road (Tara Hill Road)
15,1328,53.29220384,-6.282360377000001,8230DB001328,"Rathfarnham, Loretto Convent"
16,1329,53.29496692,-6.281994472,8230DB001329,"Rathfarnham, Saint Mary's Boys School"
17,1330,53.29619102,-6.2839856560000005,8230DB001330,"Rathfarnham, Grange Road (Willbrook Road)"
18,1331,53.29851919,-6.284627464,8230DB001331,Rathfarham Road - Opposite Castle
19,1332,53.30075803,-6.284057601000001,8230DB001332,"Rathfarnham, Castleside"
20,1333,53.30310388,-6.284053564,8230DB001333,"Rathfarnham, Rathfarnham Road"
21,1334,53.304848,-6.283458434,8230DB001334,"Rathfarnham, Dodder Bridge"
22,1335,53.30741742,-6.28400062,8220DB001335,"Terenure, War Memorial Hall"
23,1336,53.30890091,-6.28403116,8220DB001336,"Terenure, Terenure Road"
24,1337,53.31117904,-6.283069341,8220DB001337,"Terenure, Terenure Road North"
25,1338,53.31243039,-6.282583884,8220DB001338,"Terenure, Whitton Road"
26,1339,53.31502386,-6.282299647,8220DB001339,"Rathgar, Mount Tallant Avenue"
27,1340,53.31647014,-6.2809957810000006,8220DB001340,"Terenure, Harold's Cross Road"
28,1341,53.31922759,-6.278993636,8220DB001341,"Harolds Cross, Harold's Cross Road (Rathgar Avenue)"
29,1342,53.32134549999999,-6.279388759,8220DB001342,"Harolds Cross, Harold's Cross Road"
30,1343,53.32266729,-6.279425644,8220DB001343,"Harolds Cross, Shamrock Villas Estate"
31,1344,53.32717106,-6.2776079629999995,8220DB001344,"Harolds Cross, Harold's Cross Road (Greenmount Lane)"
32,1345,53.32879608,-6.276236296,8220DB001345,"Harolds Cross, Le Vere Terrace"
33,1347,53.33118301,-6.275344272999999,8220DB001347,"Leonard's Corner, Upper Clanbrassil Street"
34,1348,53.33224954,-6.273889832999999,8220DB001348,"Leonard's Corner, South Circular Road (Longwood Ave)"
35,1349,53.33238573,-6.270881322999999,8220DB001349,South Circular Road (Carlisle St)
36,1350,53.33256109,-6.2674808120000005,8220DB001350,"Kelly's Corner, Saint Kevin's Church"
37,1352,53.33444543,-6.265407334,8220DB001352,"Dublin City South, Upper Camden Street"
38,1353,53.33600953,-6.265418938,8220DB001353,"Dublin City South, Camden Street"
40,1355,53.34009624,-6.265838755,8220DB001355,"Dublin City South, Whitefriars Street Church"
41,1357,53.34256789,-6.26459703,8220DB001357,"Dublin City South, Exchequer Street"
42,1359,53.34439941,-6.26136859,8220DB001359,College Green
43,320,53.3455466,-6.259294247000001,8220DB000320,"Dublin City South, Westmoreland Street"
44,278,53.35135317,-6.261160681000001,8220DB000278,"Dublin, Cathal Brugha Street"
