progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4664,53.3222848,-6.39246159,8230DB004664,"Clondalkin, Watery Lane"
2,2160,53.31957314,-6.394664957000001,8230DB002160,"Clondalkin, Convent Road"
3,4665,53.31723876,-6.395518057,8230DB004665,"Clondalkin, Convent Road (St.Anthony's Ave)"
4,4666,53.31682346,-6.398055201,8230DB004666,"Clondalkin, Fonthill Road South"
5,4667,53.31747882,-6.4013477629999995,8230DB004667,"Clondalkin, Saint John's Estate"
6,4668,53.32033853,-6.406164323,8230DB004668,"Clondalkin, Cherrywood Avenue"
7,3376,53.32157234,-6.407694491,8230DB003376,"Clondalkin, Nangor Road"
8,3377,53.32097233,-6.410553862,8230DB003377,"Nangor, Cherrywood Villas"
9,3378,53.31969828,-6.414774072999999,8230DB003378,"Clondalkin, Cherrywood Villas"
10,3379,53.31894186,-6.420085635,8230DB003379,"Nangor, Nangor Road (Old Church Drive)"
11,4669,53.31989958,-6.421821476,8230DB004669,"Nangor, Mill Church Way"
12,2146,53.32408231,-6.42615564,8230DB002146,"Nangor, Deansrath"
13,2147,53.32684674,-6.425183145,8230DB002147,"Nangor, Kilmahuddrick Estate"
14,2148,53.32879327,-6.424210639,8230DB002148,"Nangor, Deansrath Estate (Kilcronan Estate)"
15,2149,53.32956826,-6.421644753,8230DB002149,"Nangor, Roundabout"
16,2150,53.32873006,-6.416721259,8230DB002150,"Nangor, Melrose Roundabout"
17,2151,53.32861452,-6.414113202999999,8230DB002151,"Nangor, Lindisfarne Drive"
18,2152,53.32751095,-6.411556881,8230DB002152,"Nangor, Ashwood Estate"
19,2153,53.32498739,-6.412386224,8230DB002153,"Nangor, Youth Centre at Church"
20,2154,53.32342343,-6.410357676,8230DB002154,"Nangor, Bawnogue Road"
21,6245,53.32285801,-6.4083971889999995,8230DB006245,"Clondalkin, New Nangor Road (Bawnogue Road)"
22,6013,53.32406207,-6.405680267,8230DB006013,"Clondalkin, New Nangor Road (Roundabout)"
23,6247,53.32548462,-6.405191867,8230DB006247,"Nangor, Fonthill Road"
24,2681,53.34174508,-6.407979172,8230DB002681,Fonthill Road - Foxdene
25,4691,53.34350862,-6.40744789,8230DB004691,"Ronanstown, Ballyowen Park"
26,4796,53.34736324,-6.406012492,8230DB004796,"Ronanstown, Glenfield Estate"
28,4411,53.35096772,-6.404691317999999,8230DB004411,"Ballyowen, Shancastle Estate"
29,2239,53.3561172,-6.391924632,8230DB002239,"Liffey Valley, Kings Hospital"
30,2241,53.35492926,-6.371268023,8230DB002241,"Palmerstown, Lucan Road"
31,2242,53.35392732,-6.367009818,8230DB002242,"Palmerstown, Lucan Road (The Oval)"
32,7435,53.34317893,-6.315380836,8220DB007435,"Islandbridge, Memorial Gardens gate"
33,2722,53.3434371,-6.311390662999999,8220DB002722,"Islandbridge, Memorial Park"
34,4413,53.34616439,-6.292718367000001,8220DB004413,Outside Heuston Train Station
35,1476,53.34700182,-6.284679161000001,8220DB001476,"Wolfe Tone Quay, Ellis Street"
36,7453,53.34633589,-6.278382504,8220DB007453,"Smithfield, Ocean House"
37,1478,53.34564609,-6.2729431270000005,8220DB001478,"Smithfield, Inns Quay"
38,1479,53.34591596,-6.2692373439999995,8220DB001479,"Dublin, Upper Ormond Quay"
39,315,53.346926399999994,-6.262076846,8220DB000315,"Dublin, Bachelors Walk"
40,336,53.34625164,-6.257718467,8220DB000336,"Dublin City South, Ashfield House"
41,404,53.34271833,-6.256420742,8220DB000404,"Trinity College, Nassau St. (Opp. Frederick St)"
42,747,53.3399308,-6.255723519,8220DB000747,"Dublin City South, Archbishop Statue"
43,748,53.33850953,-6.255030666000001,8220DB000748,"Stephen's Green, Huguenot Cemetery"
44,749,53.3376207,-6.250802147000001,8220DB000749,"Dublin City South, Lower Pembroke Street"
45,750,53.33657108,-6.248487503,8220DB000750,"Dublin City South, Lower Baggot Street"
46,751,53.33532055,-6.2465716360000005,8220DB000751,"Dublin City South, Baggot Street Lower"
47,752,53.33367165,-6.24446202,8220DB000752,"Dublin City South, Upper Baggot Street"
48,753,53.33245339,-6.243521055,8220DB000753,"Dublin City South, Saint Martins House"
49,754,53.33078378,-6.244280327,8220DB000754,"Dublin City South, Waterloo Road (Burlington Road)"
27,4690,53.34950944,-6.405196397,8230DB004690,"Ronanstown, Fonthill Road"
