progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,300,53.34829749,-6.255637282,8220DB000300,"Dublin, Liberty Hall"
3,497,53.35052608,-6.250694342999999,8220DB000497,Outside Connolly Station
4,515,53.35360828,-6.248194548,8220DB000515,"Connolly Station, Amiens Street"
5,516,53.35572883,-6.24570384,8220DB000516,"North Strand, Marino College of Further Education"
6,4384,53.35768013,-6.242709027,8220DB004384,"Ballybough, North Strand Road"
7,519,53.36033876,-6.239534529,8220DB000519,"North Strand, Annesley Bridge"
8,521,53.36163705,-6.237978461,8220DB000521,"Ballybough, Fairview Park"
9,522,53.36328895,-6.235415975,8220DB000522,"Fairview, Fairview Footbridge"
11,523,53.364268599999996,-6.231769161,8220DB000523,"Fairview, Marino College Fairview"
12,669,53.366317,-6.228678905,8220DB000669,"Marino, Malahide Road (Crescent Place)"
13,670,53.36895611,-6.2260296639999995,8220DB000670,"Marino, Malahide Road (Griffith Avenue)"
14,671,53.37071684,-6.224153052999999,8220DB000671,"Clontarf, Mount Temple School"
15,672,53.37346635,-6.221077821000001,8220DB000672,"Donnycarney, junction Donnycarney Road"
16,4382,53.37496447,-6.219677694,8220DB004382,"Donnycarney, Donnycarney Church"
17,1196,53.37804103,-6.214438722000001,8220DB001196,"Beaumont (Dublin City), Malahide Road (Killester Avenue)"
18,1197,53.37923228,-6.211758333,8220DB001197,"Beaumont (Dublin City), Malahide Road (Kilmore Road)"
19,1198,53.3825122,-6.2069155910000005,8220DB001198,"Artane, Artane Roundabout"
20,1222,53.38406616,-6.206850282,8220DB001222,"Artane, Ardcollumn Avenue"
21,1223,53.38525062,-6.208514352000001,8220DB001223,"Artane, Ardlea Road,  Chanel Ave"
22,1224,53.38664416,-6.210936491,8220DB001224,"Artane, Ardlea Road (near A1 pub)"
23,1225,53.38685938,-6.2139042689999995,8220DB001225,"Artane, Maryfield Drive"
24,1226,53.38811379999999,-6.2148440439999995,8220DB001226,"Beaumont (Dublin City), Kilmore Road (Ardmore Drive)"
25,1227,53.39113731,-6.215078366,8220DB001227,"Coolock, Kilmore Road (Castlekevin Road)"
26,1228,53.39242898,-6.218512737,8220DB001228,Kilbarron Road (Cromcastle Drive)
27,1244,53.39290724,-6.220447503,8220DB001244,"Kilmore, Kilbarron Road (Cromcastle Green)"
28,254,53.390265299999996,-6.224106114,8220DB000254,"Kilmore, Beaumont Hospital"
29,1246,53.39349323,-6.2229792889999995,8220DB001246,"Kilmore, Saint Luke's Church"
30,1229,53.3943116,-6.225426289,8220DB001229,"Kilmore, Kilbarron Road (Dundaniel Road)"
31,1231,53.395489000000005,-6.227843426000001,8220DB001231,"Kilmore, Castletimon Road (Castletimon Avenue)"
32,1232,53.39528548,-6.23048341,8220DB001232,"Kilmore, Castletimon Road"
33,1233,53.39436199,-6.231243501,8220DB001233,"Kilmore, Ballyshannon Road"
34,1234,53.39468787,-6.232613397000001,8220DB001234,"Kilmore, Castletimon Road"
35,7358,53.3954603,-6.22954384,8220DB007358,"Beaumont Woods, Castletimon Park"
36,5174,53.39570886,-6.225097474,8220DB005174,"Kilmore, Dundaniel Road"
37,6078,53.39724178,-6.224221621,8220DB006078,"Kilmore, Dundaniel Road (Oscar Traynor Road)"
38,7112,53.397549,-6.229171401,8220DB007112,"Kilmore (Clare), Amatuer League Complex"
39,972,53.39699604,-6.234923799,8220DB000972,"Kilmore (Dublin City), Woodlawn Estate"
40,1625,53.40109228,-6.243296569,8240DB001625,"Santry, Morton Stadium"
41,1626,53.40416762,-6.240342257000001,8240DB001626,"Santry, Northwood Plaza"
42,1627,53.40824795,-6.237887465,8240DB001627,"Santry, Santry Business Park"
43,1628,53.41371224,-6.239075661,8240DB001628,"Dublin Airport, Collinstown Business"
44,1629,53.41662592,-6.239180935,8240DB001629,"Dublin Airport, Dardistown Cemetery"
45,6234,53.41807731,-6.277681994,8240DB006234,"St. Margaret's, Harristown Bus Depot"
