progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,7067,53.27783383,-6.288755104,8230DB007067,"Edmondstown, Whitechurch Green"
2,2956,53.27812019,-6.286164353999999,8230DB002956,"Edmondstown (South Dublin), Glenmore Park"
3,2965,53.28030415,-6.28427735,8230DB002965,"Ballyboden, Whitechurch Road"
4,2983,53.28161858,-6.287554071000001,8230DB002983,"Willbrook, Taylor's Lane (Pearse Brothers Park)"
5,2984,53.28154371,-6.293615923,8230DB002984,"Ballyboden, Moyville Lawns"
6,2941,53.283089100000005,-6.2967188610000004,8230DB002941,"Ballyboden, Ballyboden Crescent"
7,2942,53.28492909,-6.2952808220000005,8230DB002942,"Ballyboden, Ballyboden Road"
8,7065,53.28836067,-6.2982941,8230DB007065,"Rathfarnham, Ballyroan Road"
9,7063,53.29024433,-6.298024227000001,8230DB007063,"Rathfarnham, Marian Road"
10,1137,53.29436625,-6.297140262999999,8230DB001137,"Rathfarnham, Marian Road"
11,5131,53.29697454,-6.291605562999999,8230DB005131,"Rathfarnham, Brookmount Court"
12,5132,53.29794622,-6.286660822000001,8230DB005132,"Rathfarnham, Butterfield Avenue"
13,1331,53.29851919,-6.284627464,8230DB001331,Rathfarham Road - Opposite Castle
14,1332,53.30075803,-6.284057601000001,8230DB001332,"Rathfarnham, Castleside"
15,1333,53.30310388,-6.284053564,8230DB001333,"Rathfarnham, Rathfarnham Road"
16,1334,53.304848,-6.283458434,8230DB001334,"Rathfarnham, Dodder Bridge"
17,2985,53.30729711,-6.283135085,8220DB002985,"Terenure, Bushy Park Road"
18,2986,53.30759805,-6.276580247999999,8220DB002986,"Terenure, Meadowbank Estate"
19,2988,53.30838066,-6.273517387,8220DB002988,"Rathgar, Zion Road"
20,3001,53.31028894,-6.2737105070000005,8220DB003001,"Rathgar, Orwell Road (Zion Road)"
21,3002,53.31122134,-6.274168133,8220DB003002,"Rathgar, Stratford Estate"
22,1166,53.31389051,-6.272904784,8220DB001166,"Rathgar, Rathgar Road,  Winton Avenue"
23,1167,53.31594491,-6.271395947999999,8220DB001167,"Rathgar, Rathgar Road (Garville)"
24,1168,53.31792917,-6.270009882999999,8220DB001168,"Rathmines, Rathgar Road"
25,1169,53.32005626,-6.26855786,8220DB001169,"Rathmines, Rathmines Park"
26,1170,53.32168955,-6.266525249,8220DB001170,"Rathmines, Rathgar Road (Lower Rathmines Road)"
27,1069,53.32328526,-6.265619895,8220DB001069,"Rathmines, Lower Rathmines Road"
28,1070,53.32498018,-6.265355982999999,8220DB001070,"Rathmines, Rathmines Town Centre"
29,1071,53.32721804,-6.2647247120000005,8220DB001071,"Ranelagh, Rathmines Road Lower (Richmond Hill)"
30,4528,53.32889608,-6.26453649,8220DB004528,"Kelly's Corner, Lower Rathmines Road"
31,1072,53.33102697,-6.264585114,8220DB001072,"Portobello, Richmond Street Sth (Lennox Street)"
32,7577,53.33369702,-6.265242503,8220DB007577,Camden Street
33,1353,53.33600953,-6.265418938,8220DB001353,"Dublin City South, Camden Street"
34,1354,53.33904809,-6.266076515,8220DB001354,"Dublin City South, Aungier Street"
36,7578,53.342460100000004,-6.264601408,8220DB007578,"Dublin City South, South Great George's Street"
37,7582,53.34426354,-6.262530601,8220DB007582,"Temple Bar, Central Bank"
38,340,53.34601281,-6.256136099,8220DB000340,"Dublin City South, Pearse Street Garda Station"
39,407,53.34837959,-6.253876506,8220DB000407,Custom House Quay
40,2498,53.34824354,-6.250111877999999,8220DB002498,IFSC Custom House Quays
41,2499,53.34812783,-6.24712751,8220DB002499,Jury's Inn Custom House Quay
42,353,53.34261585,-6.239649032000001,8220DB000353,"Grand Canal Dock, Pearse Street"
44,353,53.34261585,-6.239649032000001,8220DB000353,"Grand Canal Dock, Pearse Street"
