progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4713,53.29128922,-6.427136411,8230DB004713,"Citywest, Bianconi Avenue"
2,4714,53.28874724,-6.423854925,8230DB004714,"Citywest, Castle House"
3,4960,53.28505059,-6.421621287000001,8230DB004960,"Citywest, Corrigmore Estate"
4,4932,53.27886099,-6.42049975,8230DB004932,"Citywest, Citywest Road (Magna Drive)"
5,4933,53.277640299999995,-6.419270142999999,8230DB004933,"Citywest, Belfry Estate"
6,2590,53.27514543,-6.415493584,8230DB002590,"Citywest, The Villa"
7,2591,53.27461086,-6.410445221,8230DB002591,"Citywest, De Selby Estate"
8,2592,53.2743035,-6.4062731920000004,8230DB002592,"Citywest, Kiltalown Cotteges"
9,2357,53.27796896,-6.39676451,8230DB002357,"Jobstown, the Jobstown House"
10,2566,53.27775591,-6.394958014,8230DB002566,"Jobstown, Knockmore Estate"
11,2567,53.27576591,-6.394687695,8230DB002567,"Jobstown, Hazelgrove"
12,2568,53.27372358,-6.390535859,8230DB002568,Killinarden Heights (Donomore Avenue)
13,2569,53.27309171,-6.386346283,8230DB002569,"Killinarden, Donomore Avenue"
14,7550,53.27352574,-6.380572175,8230DB007550,Donomore Crescent
15,2570,53.27624655,-6.379059773,8230DB002570,"Jobstown, Health Centre (Cushlawn Estate)"
16,7222,53.27727905,-6.378315913,8230DB007222,Enterprise Centre
17,6170,53.27709920000001,-6.375008732,8230DB006170,"Tallaght, Kiltipper Way (opp Cushlawn)"
18,7183,53.2769787,-6.372763994,8230DB007183,"Oldbawn, Firhouse Road West (Kiltiper Way)"
19,4880,53.276945700000006,-6.366407202,8230DB004880,"Oldbawn, Firhouse Road West"
20,2539,53.2765355,-6.356181079,8230DB002539,"Tallaght, Kiltipper Road"
21,2540,53.2755316,-6.35377543,8230DB002540,"Oldbawn, Old Bawn Road (Bohernabreena)"
22,4882,53.27479203,-6.350340082000001,8230DB004882,"Firhouse, Old Court Road"
23,4883,53.27513893,-6.346832934,8230DB004883,"Firhouse, Old Court Farm"
24,4884,53.27562844,-6.342600452,8230DB004884,"Firhouse, Parklands Avenue"
25,4885,53.2762189,-6.33659452,8230DB004885,"Firhouse, Killininny Road"
26,6343,53.27803187,-6.33126057,8230DB006343,"Firhouse, Ballycullen Road (Glenlyon Park)"
27,4759,53.28244259,-6.330443817000001,8230DB004759,"Firhouse, Glenvara Park"
28,4760,53.28535587,-6.330525211,8230DB004760,"Knocklyon, Sally Park Close"
29,2547,53.28910477,-6.323539151,8230DB002547,"Knocklyon, Knocklyon Avenue"
30,2548,53.28950276,-6.317973605,8230DB002548,"Knocklyon, Firhouse Road (Opposite Knocklyon Avenue)"
31,2600,53.29575584,-6.31333228,8230DB002600,"Templeogue, Cheeverstown House"
32,1155,53.29677344,-6.307126166000001,8230DB001155,"Templeogue, Templeogue Road"
33,1157,53.29874481,-6.302277183999999,8230DB001157,"Templeogue, Riverside Cottages Estate"
34,1158,53.30070251,-6.299003699,8230DB001158,"Templeogue, Springfield Road"
35,1159,53.30239022,-6.296340842,8220DB001159,"Terenure, Bushy Park"
36,1160,53.30439353,-6.293125002000001,8220DB001160,"Rathfarnham, Terenure College"
37,1161,53.30606314,-6.290462401,8220DB001161,"Terenure, Templeogue Road"
38,1162,53.30773225,-6.2877695970000005,8220DB001162,"Terenure, Rathdown Park"
39,1163,53.30887332,-6.2858630920000005,8220DB001163,"Terenure, Templeogue Road #1"
40,1164,53.31041164,-6.281584401,8220DB001164,"Terenure, Terenure Road East"
41,1165,53.31171244,-6.276429503999999,8220DB001165,"Rathgar, Terenure Road East"
42,1166,53.31389051,-6.272904784,8220DB001166,"Rathgar, Rathgar Road,  Winton Avenue"
43,1167,53.31594491,-6.271395947999999,8220DB001167,"Rathgar, Rathgar Road (Garville)"
44,1168,53.31792917,-6.270009882999999,8220DB001168,"Rathmines, Rathgar Road"
45,1169,53.32005626,-6.26855786,8220DB001169,"Rathmines, Rathmines Park"
46,1170,53.32168955,-6.266525249,8220DB001170,"Rathmines, Rathgar Road (Lower Rathmines Road)"
47,1069,53.32328526,-6.265619895,8220DB001069,"Rathmines, Lower Rathmines Road"
48,1070,53.32498018,-6.265355982999999,8220DB001070,"Rathmines, Rathmines Town Centre"
49,1071,53.32721804,-6.2647247120000005,8220DB001071,"Ranelagh, Rathmines Road Lower (Richmond Hill)"
50,4528,53.32889608,-6.26453649,8220DB004528,"Kelly's Corner, Lower Rathmines Road"
51,1072,53.33102697,-6.264585114,8220DB001072,"Portobello, Richmond Street Sth (Lennox Street)"
52,1352,53.33444543,-6.265407334,8220DB001352,"Dublin City South, Upper Camden Street"
53,1353,53.33600953,-6.265418938,8220DB001353,"Dublin City South, Camden Street"
55,1355,53.34009624,-6.265838755,8220DB001355,"Dublin City South, Whitefriars Street Church"
56,1357,53.34256789,-6.26459703,8220DB001357,"Dublin City South, Exchequer Street"
57,1358,53.34430471,-6.262889389,8220DB001358,"Temple Bar, Central Bank"
