progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4168,53.20443166,-6.101017799,8350DB004168,Outside Train Station
2,4170,53.20348377,-6.106972992,8350DB004170,"Bray, Methodist Church"
3,4153,53.20489065,-6.109530865,8350DB004153,Main Street (Quinnsborough Road)
4,4154,53.20663408,-6.112343592,8350DB004154,"Bray (Wicklow), Castle Street"
5,4416,53.20834387,-6.114738805,8350DB004416,"Bray, Roseville Court"
6,4201,53.21112535,-6.117835856,8350DB004201,"Bray, Greenhouse Garden Centre"
7,4202,53.21600035,-6.11974851,8250DB004202,"D??n Laoghaire-Rathdown, Saint Brendan's College"
8,4203,53.2197606,-6.120512294,8250DB004203,"D??n Laoghaire-Rathdown, Crinken Church"
9,4204,53.22332409,-6.12362126,8250DB004204,"D??n Laoghaire-Rathdown, Shanganagh Castle"
10,4205,53.22453947,-6.124886148,8250DB004205,"Shankill, Crinken Lodge"
11,4206,53.22750292,-6.124711709,8250DB004206,"Shankill, Claremont Estate"
12,3140,53.22974308,-6.12426927,8250DB003140,"Shankill, Dublin Road"
13,3141,53.23455658,-6.1251374389999995,8250DB003141,"Shankill, Saint Anne's Church"
14,3142,53.238065399999996,-6.12763594,8250DB003142,"Shankill, Kentfield Estate"
15,3143,53.24269051,-6.130820383,8250DB003143,"Loughlinstown, Loughlinstown Hospital"
16,3144,53.24569052,-6.135275018,8250DB003144,"Loughlinstown, Bray Road Loughlinstown"
18,7639,53.24139897,-6.143073229,8250DB007639,"Rathmichael, Bride's Glen Bus Stop"
19,7640,53.24334835,-6.140696243,8250DB007640,"Tullyvale, Cherrywood Business Park"
20,5047,53.24581195,-6.14016984,8250DB005047,"Carrickmines, Druid Valley"
21,3146,53.25084385,-6.14179493,8250DB003146,"Ballybrack, Garrison Mews"
22,3147,53.25526992,-6.145500025,8250DB003147,"Ballybrack, Bray Road (opp Kilbogget Park)"
23,3148,53.25873662,-6.146474241,8250DB003148,"Carrickmines, Shrewsbury House"
24,3149,53.26118248,-6.150011119,8250DB003149,"Carrickmines, Saint Brigid's Church"
25,3150,53.26233755,-6.153783901000001,8250DB003150,"Cabinteely, Cabinteely Park"
26,3151,53.26461406,-6.159172728,8250DB003151,"Cabinteely, Old Bray Road (Glen Estate)"
27,3153,53.26581631,-6.159031126,8250DB003153,"Deansgrange, Clonkeen Road"
28,3152,53.267408700000004,-6.158542915,8250DB003152,Clonkeen Road (Monaloe Crescent)
29,2995,53.27017193,-6.159953482000001,8250DB002995,"Cabinteely, South Park Estate"
30,3154,53.27198344,-6.160850292,8250DB003154,"Deansgrange, Beech Estate"
31,3155,53.27425629,-6.1619373070000005,8250DB003155,"Cabinteely, Beech Park Road"
32,3156,53.2765381,-6.163024049,8250DB003156,"Deansgrange, Clonkeen Road"
33,3158,53.27893783,-6.164180832,8250DB003158,"Deansgrange, Deansgrange Road"
34,3159,53.28246105,-6.165919514,8250DB003159,"Deansgrange, Deansgrange Road"
35,3160,53.28437939,-6.166752252999999,8250DB003160,"Deansgrange, Dean's Grange Cemetery"
36,3161,53.28700456,-6.167959796,8250DB003161,"Kill of The Grange, Deansgrange Road"
37,3162,53.2897488,-6.1675573560000005,8250DB003162,"Deansgrange, Rowan Park Avenue"
38,3163,53.29250686,-6.166884246,8250DB003163,"Deansgrange, Stradbrook Cottages"
39,3164,53.29560003,-6.169887273,8250DB003164,"Monkstown (DunLaoghaire-Rathdown), Stradbrook Road"
41,3084,53.30138125,-6.181163412,8250DB003084,"Blackrock (DunLaoghaire-Rathdown), Frascati Shopping Centre"
42,469,53.30284573,-6.184072133,8250DB000469,"Blackrock (Dun), Rock Road"
43,470,53.30562585,-6.188981104,8250DB000470,"Booterstown, Blackrock Clinic"
44,471,53.30687081,-6.191059299,8250DB000471,"Booterstown, Blackrock College"
45,472,53.30788203,-6.194918267,8250DB000472,"Booterstown, Rock Road (Booterstown Avenue)"
46,473,53.30924058,-6.197382139,8250DB000473,"Blackrock (DunLaoghaire-Rathdown), Rock Road (Grotto Avenue)"
47,4705,53.31081827,-6.200077066,8250DB004705,"Booterstown, Rock Road (Saint Helen's Road)"
48,475,53.31270616,-6.201888675,8250DB000475,"Booterstown, Rock Road (Bellevue Avenue)"
49,476,53.31575153,-6.204762522999999,8220DB000476,"Merrion, Merrion Gates"
50,477,53.31686305,-6.20695232,8220DB000477,"Merrion, Merrion Road (Estate Ave)"
