progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,7591,53.34889015,-6.256829774,8220DB007591,"Dublin, National Lottery Head Quarters"
3,496,53.34953369,-6.252282157000001,8220DB000496,Bus??ras
5,515,53.35360828,-6.248194548,8220DB000515,"Connolly Station, Amiens Street"
6,516,53.35572883,-6.24570384,8220DB000516,"North Strand, Marino College of Further Education"
7,4384,53.35768013,-6.242709027,8220DB004384,"Ballybough, North Strand Road"
8,519,53.36033876,-6.239534529,8220DB000519,"North Strand, Annesley Bridge"
9,521,53.36163705,-6.237978461,8220DB000521,"Ballybough, Fairview Park"
10,522,53.36328895,-6.235415975,8220DB000522,"Fairview, Fairview Footbridge"
12,523,53.364268599999996,-6.231769161,8220DB000523,"Fairview, Marino College Fairview"
13,1740,53.36414162,-6.226845787,8220DB001740,"Marino, Clontarf Road (at DART Station)"
14,1741,53.3631169,-6.220802823,8220DB001741,Clontarf Road Junction Strandville Avenu
15,1742,53.36212579,-6.216426585,8220DB001742,"Clontarf, Saint Lawrence Road"
16,1743,53.36113569,-6.213928667,8220DB001743,"Clontarf, Styles Road"
17,1744,53.36034864,-6.208792977000001,8220DB001744,"Clontarf, Clontarf Road (Castle Avenue)"
18,1745,53.36034708,-6.205697885,8220DB001745,"Clontarf, Clontarf Road (near Scoil U?? Chonaill)"
19,1746,53.36025652,-6.202666637999999,8220DB001746,"Clontarf, Oultan Road"
20,1747,53.35935099,-6.196860141,8220DB001747,"Clontarf, Clontarf Road at Church"
21,1748,53.35825702,-6.193465762000001,8220DB001748,"Dollymount, Vernon Court"
22,1749,53.35859037,-6.19055194,8220DB001749,"Dollymount, Clontarf Bus Garage"
23,1751,53.35981271,-6.185812379,8220DB001751,"Dollymount, Conquer Hill Road"
24,1752,53.36112759,-6.181849918999999,8220DB001752,"Dollymount, Seaview Point"
25,1753,53.36211862,-6.179644016,8220DB001753,"Dollymount, Dollymount Park"
26,1754,53.36411566,-6.176809034,8220DB001754,"Dollymount, Dollymount Avenue"
27,1759,53.36600022,-6.174264107999999,8220DB001759,"Dollymount, Clontarf Road (near Mount Prospect Ave)"
28,1758,53.36812968,-6.175390292,8220DB001758,"Dollymount, Baymount Park"
29,1750,53.3688677,-6.177808328999999,8220DB001750,"Raheny, Thornhill Lane"
30,1769,53.36888578,-6.181940286000001,8220DB001769,"Raheny, Park Lawn"
31,1770,53.36708347,-6.182813498,8220DB001770,"Dollymount, Mount Prospect Avenue"
32,1771,53.36604192,-6.18524714,8220DB001771,"Dollymount, Saint Gabriel's Road"
33,1760,53.36597224,-6.187759622000001,8220DB001760,"Dollymount, Seapark Road (Mount Prospect Avenue)"
34,1761,53.363837399999994,-6.18804558,8220DB001761,Seapark Road (Seafield Road)
35,1762,53.36375119,-6.191249835,8220DB001762,"Dollymount, Seafield Road East (Seafield Avenue)"
36,1763,53.36440678,-6.195369375,8220DB001763,"Dollymount, Vernon Avenue"
37,1764,53.36589297,-6.19557704,8220DB001764,"Clontarf, Black Heath Court"
38,1765,53.36655142,-6.202281414,8220DB001765,"Clontarf, Blackheath Grove"
