progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,1375,53.33955616,-6.3121597320000005,8220DB001375,"Inchicore, Bulfin Road"
2,1376,53.33950791,-6.308752672000001,8220DB001376,"Kilmainham, Bulfin Road"
3,1377,53.33916336,-6.304741655,8220DB001377,"Kilmainham, The Paddocks"
4,1378,53.33882787,-6.301376082999999,8220DB001378,"Kilmainham, South Circular Road (Mountshannon Road)"
5,1379,53.3373397,-6.2991226529999995,8220DB001379,"Kilmainham, Rialto Bridge"
6,1380,53.335641,-6.295976799,8220DB001380,"Rialto, South Circular Road"
7,1381,53.33512375,-6.293745026,8220DB001381,"Dolphins Barn, South Circular Road (Haroldville Avenue)"
8,1382,53.33317317,-6.2905946020000005,8220DB001382,"Dolphins Barn, Dolphin's Barn Church"
9,1383,53.33227108,-6.286606663,8220DB001383,"Dolphins Barn, South Circular Road (Dolphin Ave)"
10,1384,53.3313562,-6.282364154,8220DB001384,"Warrenmount, South Circular Road (Clogher Road)"
11,1385,53.3318004,-6.278262272,8220DB001385,"Leonard's Corner, South Circular Road (Greenville Tce)"
12,1348,53.33224954,-6.273889832999999,8220DB001348,"Leonard's Corner, South Circular Road (Longwood Ave)"
13,1349,53.33238573,-6.270881322999999,8220DB001349,South Circular Road (Carlisle St)
14,1350,53.33256109,-6.2674808120000005,8220DB001350,"Kelly's Corner, Saint Kevin's Church"
15,1352,53.33444543,-6.265407334,8220DB001352,"Dublin City South, Upper Camden Street"
16,1353,53.33600953,-6.265418938,8220DB001353,"Dublin City South, Camden Street"
18,1355,53.34009624,-6.265838755,8220DB001355,"Dublin City South, Whitefriars Street Church"
19,1357,53.34256789,-6.26459703,8220DB001357,"Dublin City South, Exchequer Street"
20,1358,53.34430471,-6.262889389,8220DB001358,"Temple Bar, Central Bank"
