progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,2825,53.29240634,-6.2456447079999995,8250DB002825,"Dundrum, Outside Luas Station"
2,2826,53.2895818,-6.24366044,8250DB002826,"Dundrum, Main Street"
3,2827,53.28803623,-6.241248915,8250DB002827,"Dundrum, Citizen Advice Centre"
4,2828,53.28621848,-6.238668771,8250DB002828,"Dundrum, Riverdale Apartments"
5,2829,53.28441153,-6.236823314,8250DB002829,"Ballinteer, Sandyford Road"
6,2830,53.28235912,-6.233578355,8250DB002830,"Ballinteer, Sandyford Road (Ballally Park)"
7,2831,53.27905763,-6.231570034,8250DB002831,"Sandyford, Balally Hill"
8,2832,53.27725094,-6.23035499,8250DB002832,"Sandyford, Clonard Road"
9,2833,53.27439192,-6.229093581,8250DB002833,"Sandyford, Sandyford Road (Blackthorn Drive)"
10,6006,53.26986604,-6.228770892999999,8250DB006006,"Ballinteer, Sandyford Road"
11,3493,53.26520725,-6.229788008,8250DB003493,"Ballinteer, Lambs Cross"
12,3494,53.265403000000006,-6.234502292,8250DB003494,"Ballinteer, Blackglen Court"
13,3495,53.26411170000001,-6.240177189,8250DB003495,"Ballinteer, Woodside Road"
14,3496,53.26306933,-6.2377615010000005,8250DB003496,"Ballinteer, junction Blackglen Road"
15,3497,53.26178493,-6.234786259,8250DB003497,"Ballinteer, Woodside Road(Slate Cabin Lane)"
16,3498,53.259993099999996,-6.232146912999999,8250DB003498,"Glencullen, Rockfield"
17,3499,53.25664142,-6.232210208,8250DB003499,"Glencullen, Granite Field"
18,3500,53.25297177,-6.229019365,8250DB003500,"Glencullen, Furry Hill"
19,3501,53.25217799,-6.224601005,8250DB003501,"Glencullen, The Quarry"
20,3502,53.24969315,-6.221916472,8250DB003502,"Glencullen, Ballyedmonduff"
21,3503,53.24491871,-6.220601012,8250DB003503,"Glencullen, Brackloon House"
22,3504,53.24156243,-6.222163685,8250DB003504,"Glencullen, Barnacullia Water Works"
23,3505,53.237524699999994,-6.222031404,8250DB003505,"Glencullen, Taylor's Folly"
24,3506,53.23273805,-6.221705476,8250DB003506,"Glencullen, Ballyedmonduff House"
25,3507,53.22854247,-6.221235276,8250DB003507,"Glencullen, Pinefield House"
26,3508,53.22145765,-6.2198965,8250DB003508,"Glencullen, Johnnie Fox's"
27,3510,53.22101161,-6.225546036,8250DB003510,"Glencullen, Granite Cottages"
28,3512,53.22193105,-6.235407464,8250DB003512,"Glencullen, Walsh's Lane"
