progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,7571,53.38677565,-6.258724957999999,8220DB007571,The Helix
3,93,53.39230147,-6.264152976,8220DB000093,"Wadelai, Ballymun Road (Opp Shanlis Road)"
4,94,53.39603476,-6.26437696,8220DB000094,"Ballymun, Civic Centre"
5,126,53.39909547,-6.264086961,8220DB000126,"Ballymun, Nursing Home"
6,6182,53.40225075,-6.2653571889999995,8220DB006182,"Ballymun, Santry Cross"
7,322,53.40425499,-6.265350845,8220DB000322,"Ballymun, Gulliver's Retail Park"
8,6312,53.44346495,-6.211409841,8240DB006312,"Drinan, Link Road"
9,7197,53.44501514,-6.212293169,8240DB007197,"Drinan, Holywell Ward"
10,7195,53.44732155,-6.207860256,8240DB007195,"Drinan, Holywell Square"
11,3653,53.44866432,-6.2045064089999995,8240DB003653,"Swords, Feltrim Business Park"
12,6055,53.45291455,-6.197867332,8240DB006055,"Malahide, Waterside Estate"
13,1073,53.45069251,-6.187045126,8240DB001073,"Drinan, Malahide Road (Seabury Road)"
14,3641,53.45272518,-6.18358561,8240DB003641,"Malahide, Castle Downs Road"
15,3642,53.45512616,-6.181299634,8240DB003642,"Malahide, Church of the Sacred Heart"
16,3643,53.451237899999995,-6.1691791270000005,8240DB003643,"Malahide, Inbher Ide"
17,3583,53.44934789999999,-6.163162525,8240DB003583,"Malahide, Yellow Walls Road"
18,3584,53.44985454,-6.159873348,8240DB003584,"Malahide, Presbyterian Church"
19,3585,53.45063309,-6.154991325,8240DB003585,"Malahide, Saint Sylvester's Church"
20,3625,53.44757194,-6.152910792,8240DB003625,"Malahide, Saint Andrew's Grove"
21,3626,53.44424567,-6.152287327000001,8240DB003626,"Malahide, The Hill Malahide"
22,3627,53.44195527,-6.151227577999999,8240DB003627,"Malahide, The Hill Malahide #1"
23,3628,53.4387812,-6.15172667,8240DB003628,"Malahide, Saint Sylvester's GAA Club"
24,6052,53.43483256,-6.137659369,8240DB006052,"Portmarnock, Portmarnock Sports Centre"
25,3613,53.43509975,-6.134622317000001,8240DB003613,"Portmarnock, Redfern Avenue"
26,3615,53.435313199999996,-6.131602634,8240DB003615,"Portmarnock, Wendell Avenue #1"
27,3594,53.42969826,-6.127183551,8240DB003594,"Portmarnock, Portmarnock Golf Links Hotel"
28,3595,53.42740822,-6.1296017670000005,8240DB003595,"Portmarnock, Strand Road (Blackberry Lane)"
29,3596,53.42583344,-6.131205842000001,8240DB003596,"Portmarnock, Carrickhill Lane way"
30,3597,53.42398537,-6.133152824,8240DB003597,"Portmarnock, The Dunes Estate"
31,3598,53.42173935,-6.136095097999999,8240DB003598,"Portmarnock, Portmarnock Village"
2,92,53.38983733,-6.26467424,8220DB000092,"Wadelai, Ballymun Library"
