progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,3917,53.37953895,-6.5887022239999995,8260DB003917,"Maynooth, Straffan Road,  Rail Station"
2,3918,53.37653737,-6.5872083020000005,8260DB003918,"Maynooth, Straffan Road"
3,3926,53.37413816,-6.5864911710000005,8260DB003926,"Maynooth, Railpark Estate"
4,7074,53.36972738,-6.57985979,8260DB007074,"Maynooth, Griffin Rath"
5,3919,53.36664823,-6.565882396,8260DB003919,"Maynooth, Celbridge Road"
6,3920,53.36210338,-6.556434117999999,8260DB003920,"Celbridge, Maynooth Road (near Salesian College)"
7,3921,53.35901115,-6.55120518,8260DB003921,"Celbridge, Salesian College"
8,3922,53.355381099999995,-6.546851586,8260DB003922,"Celbridge, Maynooth Road (Crodaun Forest Park)"
9,3923,53.35246001,-6.546845802999999,8260DB003923,"Celbridge, Thornhill Court Estate"
10,3112,53.350510899999996,-6.544734077999999,8260DB003112,"Celbridge, Maynooth Road (Hawthorn View)"
11,3924,53.34607115,-6.541806337000001,8260DB003924,"Celbridge, Beatty Park Estate"
12,3927,53.34273035,-6.539817799,8260DB003927,"Celbridge, Chestnut Grove"
13,3928,53.34068119,-6.537620185,8260DB003928,"Celbridge, Castletown House Gate"
14,3929,53.33898271,-6.539104898,8260DB003929,"Celbridge, Saint Patrick's Park"
15,7108,53.33802247,-6.537756203,8260DB007108,"Celbridge, Celbridge"
16,3935,53.33974679,-6.529602996,8260DB003935,"Celbridge, Don Cowper Riding School"
17,3936,53.34202061,-6.518696847,8260DB003936,"Celbridge, Ballyoulster Estate"
18,7110,53.34279112,-6.514885552999999,8260DB007110,"Celbridge, Dublin Road (Ballyoulster Road)"
19,3938,53.3433431,-6.512298223999999,8260DB003938,"Celbridge, Golf Range"
20,3939,53.34461509,-6.506201342000001,8260DB003939,"Celbridge, Backweston Laboratory"
21,3940,53.34554628,-6.501617974,8260DB003940,"Celbridge, Backweston Farm"
22,3941,53.34604652,-6.499227371,8260DB003941,"Celbridge, Backweston Park"
23,3943,53.3470719,-6.494294919,8230DB003943,"Leixlip, Department of Agriculture"
24,3944,53.34899641,-6.489405538,8230DB003944,"Leixlip, Weston Airfield"
25,3945,53.35370171,-6.479865358,8230DB003945,"Leixlip, Cooldrinagh Lane"
26,3946,53.35611534,-6.475317639,8230DB003946,"Leixlip, Weston Estate"
27,4001,53.35918958,-6.473239738999999,8230DB004001,"Lucan, Liffey Valley Golf Course"
28,3949,53.35551692,-6.460211074,8230DB003949,"Lucan, Leixlip Road"
29,3950,53.35560249,-6.4550100939999995,8230DB003950,"Lucan, Leixlip Road (near Primrose Lane)"
30,3372,53.35656433,-6.4480946910000005,8230DB003372,Lucan Village (Sarsfield Road)
31,3373,53.35808279,-6.441849744,8230DB003373,"Lucan, Lucan Heights"
32,3374,53.35963427,-6.439524473,8230DB003374,"Lucan, Saint Mary's Church"
33,2233,53.3600895,-6.435165776,8230DB002233,"Lucan, Chalet Gardens"
34,2232,53.35973763,-6.430956834,8230DB002232,"Lucan, Saint Edmundsbury Hospital"
35,2234,53.35933655,-6.424390974,8230DB002234,"Ballyowen, Old Lucan Road"
36,2235,53.35903618,-6.420706127000001,8230DB002235,"Lucan, Slip Road onto N4"
37,2236,53.35914498,-6.414677421,8230DB002236,"Lucan, Hermitage Golf Club"
39,2238,53.35776044,-6.405203805,8230DB002238,"Palmerstown, Slip Road at Liffey Valley"
40,5056,53.35752149,-6.4027939279999995,8230DB005056,"Palmerstown, Roundabout for Liffey Valley Slip Road"
41,2239,53.3561172,-6.391924632,8230DB002239,"Liffey Valley, Kings Hospital"
42,2241,53.35492926,-6.371268023,8230DB002241,"Palmerstown, Lucan Road"
43,2242,53.35392732,-6.367009818,8230DB002242,"Palmerstown, Lucan Road (The Oval)"
44,2243,53.35197438,-6.355697995,8220DB002243,"Chapelizod, Lucan Road"
45,2244,53.35088435,-6.351609074,8220DB002244,"Chapelizod, Lucan Road (Belgrove Park)"
46,2245,53.349463199999995,-6.348284211,8220DB002245,"Chapelizod, Lucan Road (Laurence Brook)"
47,2246,53.34831131,-6.343642354,8220DB002246,"Chapelizod, Chapelizod Bridge"
48,2247,53.34675286,-6.336282916,8220DB002247,"Chapelizod, Chapelizod School"
49,2248,53.34632093,-6.327888637,8220DB002248,"Islandbridge, Sports Grounds"
50,2249,53.34653170000001,-6.321136449,8220DB002249,"Islandbridge, Neptune Rowing Club"
51,2250,53.34743859,-6.31533304,8220DB002250,"Islandbridge, Salmon Pool"
52,2251,53.34813204,-6.310979792,8220DB002251,"Islandbridge, Islandbridge Park Gate"
53,1472,53.34842947,-6.30596617,8220DB001472,"Islandbridge, Bridgewater Centre"
54,4408,53.34833336,-6.30110331,8220DB004408,"Phoenix Park, Chesterfield Avenue"
55,1473,53.34830598,-6.298550898999999,8220DB001473,"Phoenix Park, Conyngham Road Bus Depot"
56,1474,53.34794792,-6.292361705,8220DB001474,"Heuston Station, Heuston Bridge"
57,1476,53.34700182,-6.284679161000001,8220DB001476,"Wolfe Tone Quay, Ellis Street"
58,7453,53.34633589,-6.278382504,8220DB007453,"Smithfield, Ocean House"
59,1478,53.34564609,-6.2729431270000005,8220DB001478,"Smithfield, Inns Quay"
60,1479,53.34591596,-6.2692373439999995,8220DB001479,"Dublin, Upper Ormond Quay"
61,315,53.346926399999994,-6.262076846,8220DB000315,"Dublin, Bachelors Walk"
63,406,53.34261644,-6.256214637999999,8220DB000406,"Trinity College, Northern Ireland Tourist Board"
64,2810,53.34079491,-6.250897489,8220DB002810,Merrion Square West
