progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
16,4277,53.13261519,-6.075416272000001,8350DB004277,"Greystones, Mill Road"
17,4278,53.13277106,-6.071717694,8350DB004278,"Greystones, Millbrook Garden Centre"
18,4279,53.13509979,-6.066770691,8350DB004279,"Greystones, Rugby Club"
19,4280,53.13668987,-6.065608142,8350DB004280,"Greystones, Mill Road"
20,7462,53.12880087,-6.062480492000001,8350DB007462,Charlesland Road (Seaborne View Apts)
21,7461,53.12893197,-6.062803372,8350DB007461,Charlesland Road Charlesland Shopping Ctr
22,4281,53.1384676,-6.063824209,8350DB004281,"Greystones, Greystones"
23,4282,53.13951018,-6.0610567479999995,8350DB004282,"Greystones, Woodlands Hotel"
24,4283,53.14392817,-6.061336105,8350DB004283,"Greystones, Church Road"
25,4284,53.14540883,-6.06449865,8350DB004284,"Greystones, Church Road (La Touche Place)"
29,4295,53.14965459,-6.079677983,8350DB004295,"Greystones, Redford Park"
30,4296,53.15238344,-6.081679457000001,8350DB004296,"Greystones, Rathdown Road (Blacklion Manor)"
31,4297,53.15561688,-6.082641851,8350DB004297,"County Wicklow, Redford Bridge"
32,4299,53.16291014,-6.085651968,8350DB004299,"County Wicklow, Greystones Road (Windgate)"
33,4300,53.1667976,-6.087602891,8350DB004300,"County Wicklow, Windgate Link Road"
34,4301,53.17231549,-6.093700287000001,8350DB004301,"County Wicklow, House On Hill"
35,4302,53.17450231,-6.095548152,8350DB004302,"County Wicklow, Lord Meaths Gate"
36,5135,53.176792299999995,-6.095416778,8350DB005135,"County Wicklow, Golf Club"
37,4303,53.18732427,-6.099753671,8350DB004303,"County Wicklow, Vevay Road(Southern Cross Road)"
38,4304,53.18930313,-6.102659234,8350DB004304,"Bray, Newcourt Road"
39,4148,53.19178415,-6.104929303,8350DB004148,"Bray, Putland Villas"
40,4149,53.19356328,-6.10658698,8350DB004149,"Bray, Vevay Road #2"
41,3045,53.19743083,-6.109006005,8350DB003045,"Bray, Vevay Road (Church Road)"
42,4150,53.20011663,-6.11059424,8350DB004150,"Bray, Market House"
43,4151,53.20186865,-6.110547104,8350DB004151,"Bray, Bray Town Hall"
44,4156,53.20496738,-6.103614006,8350DB004156,Quinnsborough Road (Seymour Rd)
