progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,407,53.34837959,-6.253876506,8220DB000407,Custom House Quay
2,2498,53.34824354,-6.250111877999999,8220DB002498,IFSC Custom House Quays
3,2499,53.34812783,-6.24712751,8220DB002499,Jury's Inn Custom House Quay
4,2500,53.34773657,-6.241916425,8220DB002500,"Docklands, Samuel Beckett Bridge"
5,2501,53.34737591,-6.236358699,8220DB002501,"Docklands, North Wall Quay (New Wapping Street)"
6,7623,53.34686207,-6.228974936,8220DB007623,"East Wall, East Wall Road"
7,3715,53.48000284,-6.203725613,8240DB003715,"Jamestown, Hearse Road"
8,5175,53.48977296,-6.196576057000001,8240DB005175,"Jamestown, Drogheda Road (M1 Motorway)"
11,3757,53.50441454,-6.1882657210000005,8240DB003757,"Turvey, Lusk Road (Balleally Lane)"
12,3758,53.50727974,-6.185173327,8240DB003758,"Lusk, Corduff Common"
13,3759,53.50990798,-6.18010036,8240DB003759,"Turvey, Lusk Road"
14,3760,53.51115199,-6.177981302999999,8240DB003760,"Lusk, Bridetree"
15,3761,53.51530711,-6.172856792,8240DB003761,"Lusk, Carrige House"
16,3762,53.51870414,-6.169890422999999,8240DB003762,"Lusk, Bellearly Lane"
17,3763,53.52366745,-6.167670407,8240DB003763,"Lusk, Racecourse Common"
18,3764,53.52532525,-6.164416222000001,8240DB003764,"Lusk, Station Road (Dublin Road)"
19,3765,53.52413598,-6.160138807999999,8240DB003765,"Lusk, Station Road (Rathmore Road)"
20,3766,53.52236506,-6.1531268070000005,8240DB003766,"Lusk, Lusk House"
21,3767,53.52203534,-6.148661691,8240DB003767,"Lusk, Station Road"
22,3768,53.52162269,-6.145814064,8240DB003768,"Lusk, Outside Train Station"
23,3770,53.52139692,-6.144587189,8240DB003770,"Rush, Horstone Road"
24,3769,53.52050216,-6.138487987,8240DB003769,"Rush, Lusk Road (Bishop Land)"
25,3771,53.51869264,-6.131388672999999,8240DB003771,"Rush, Lusk Road"
26,3772,53.51814701,-6.126390702999999,8240DB003772,"Rush, Lusk Road"
27,3773,53.51790686,-6.123686727999999,8240DB003773,"Rush, junction Spout Road"
28,5176,53.51785471,-6.119225071000001,8240DB005176,"Rush, Whitestown Cemetery"
29,3774,53.51890397,-6.116222644,8240DB003774,"Rush, Whitestown Road (Old Road)"
30,7172,53.52098606,-6.109192489,8240DB007172,"Rush, Doctor's Lane"
31,3775,53.52151413,-6.1062128389999994,8240DB003775,"Rush, Chapel Green"
32,3777,53.52261829,-6.101593522000001,8240DB003777,"Rush, The Millbank"
33,3778,53.52272483,-6.096988521,8240DB003778,"Rush, Main St Upper Rush"
34,3781,53.52347048,-6.091329125,8240DB003781,"Rush, Skerries Road (Hands Lane)"
35,3782,53.52608535,-6.091286951,8240DB003782,"Rush, Skerries Road Rush"
36,3783,53.52972942,-6.09153035,8240DB003783,"Rush, Cooper's Lane"
37,3784,53.53384045,-6.09062128,8240DB003784,"Rush, Skerries Road (Five Lanes)"
38,3785,53.53910411,-6.092662746,8240DB003785,"Rush, Clifflands Estate"
39,3786,53.54224154,-6.096082836,8240DB003786,"Ballykea, Lambay View"
40,3787,53.54683596,-6.101264182,8240DB003787,"Ballykea, Loughshinny (Rush Road)"
41,3788,53.55030779,-6.101984094,8240DB003788,"Ballykea, Skerries Road"
42,3789,53.55413566,-6.101918395,8240DB003789,"Ballykea, Curkeen Lane Water Works"
43,3790,53.55863141,-6.102592641,8240DB003790,"Skerries, Pierstown Lane"
44,3791,53.56251028,-6.103475786000001,8240DB003791,"Skerries, Hacketstown Cottages"
45,3792,53.56600895,-6.102488823,8240DB003792,"Skerries, Hacketstown Park"
46,3793,53.56990794,-6.101242162,8240DB003793,"Skerries, Holmpatrick(Shenick Road)"
47,3794,53.57301176,-6.101994004,8240DB003794,"Skerries, Holmpatrick (Rugby Club)"
