progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4713,53.29128922,-6.427136411,8230DB004713,"Citywest, Bianconi Avenue"
2,4714,53.28874724,-6.423854925,8230DB004714,"Citywest, Castle House"
3,4960,53.28505059,-6.421621287000001,8230DB004960,"Citywest, Corrigmore Estate"
4,4932,53.27886099,-6.42049975,8230DB004932,"Citywest, Citywest Road (Magna Drive)"
5,4933,53.277640299999995,-6.419270142999999,8230DB004933,"Citywest, Belfry Estate"
6,2590,53.27514543,-6.415493584,8230DB002590,"Citywest, The Villa"
7,2591,53.27461086,-6.410445221,8230DB002591,"Citywest, De Selby Estate"
8,2592,53.2743035,-6.4062731920000004,8230DB002592,"Citywest, Kiltalown Cotteges"
9,2357,53.27796896,-6.39676451,8230DB002357,"Jobstown, the Jobstown House"
10,2566,53.27775591,-6.394958014,8230DB002566,"Jobstown, Knockmore Estate"
11,2568,53.27372358,-6.390535859,8230DB002568,Killinarden Heights (Donomore Avenue)
12,2569,53.27309171,-6.386346283,8230DB002569,"Killinarden, Donomore Avenue"
13,7550,53.27352574,-6.380572175,8230DB007550,Donomore Crescent
14,2570,53.27624655,-6.379059773,8230DB002570,"Jobstown, Health Centre (Cushlawn Estate)"
15,2571,53.28061184,-6.384143392,8230DB002571,"Jobstown, Killinarden Heights (opp Killinarden Estate)"
16,2359,53.28359003,-6.384375966,8230DB002359,"Tallaght, Blessington Road"
17,2360,53.28469482,-6.37968488,8230DB002360,"Tallaght, Alderwood Estate"
18,4348,53.28668164,-6.375095063,8230DB004348,"Tallaght, The Square Shopping Centre"
19,4646,53.28943871,-6.37427044,8230DB004646,"Tallaght, Tallaght Hospital"
20,4647,53.29005747,-6.3715319489999995,8230DB004647,"Tallaght, Old Blessington Road"
21,2346,53.29007974,-6.3679011039999995,8230DB002346,"Tallaght, Belgard Road"
22,4435,53.28884292,-6.363568377000001,8230DB004435,"Tallaght, Tallaght Village"
23,2604,53.28681493,-6.361846019,8230DB002604,"Tallaght, Old Bawn Road (Tallaght By-Pass)"
24,2605,53.28405597,-6.359911847999999,8230DB002605,"Tallaght, Old Bawn Estate (Watergate Estate)"
25,2538,53.28153457,-6.358913627000001,8230DB002538,"Tallaght, Old Bawn Road (Seskin View Road)"
26,2606,53.28068704,-6.356111721,8230DB002606,"Tallaght, Seskin View Road"
27,2607,53.28162224,-6.350286956000001,8230DB002607,"Tallaght, Seskin View Road (Millbank Lawns)"
28,2608,53.28271927,-6.347725124,8230DB002608,"Tallaght, Avonmore Road"
29,2609,53.28478528,-6.343100957000001,8230DB002609,"Tallaght, Avonmore Road (Avonmore Grove)"
30,2610,53.28746131,-6.340987521000001,8230DB002610,"Tallaght, Avonmore Road (Glenview Drive)"
31,2554,53.28904029,-6.339486367999999,8230DB002554,"Tallaght, Glenview Park"
32,2425,53.29065884,-6.34341366,8230DB002425,"Tallaght, Tymon Park Road"
33,2426,53.29320342,-6.342835155,8230DB002426,"Tallaght, Church of Saint Agnus"
34,2427,53.29597971,-6.340822404,8230DB002427,"Tymon North, Aongus Estate"
35,2428,53.29833595,-6.343506608999999,8230DB002428,"Tymon North, Tymon Park"
36,2429,53.29954477,-6.346415485,8230DB002429,"Tymon North, Tymon North School"
37,2430,53.30092138,-6.3504133320000005,8230DB002430,"Tymon North, Tymonville Estate"
38,2371,53.3033969,-6.351338226,8230DB002371,"Kilnamanagh, M50 Flyover"
39,2372,53.30725688,-6.347738102999999,8230DB002372,"Greenhills, Greenhills Road"
40,2373,53.31071163,-6.3447382889999995,8230DB002373,"Greenhills, Greenpark Estate"
41,2377,53.31604708,-6.334160486,8230DB002377,"Walkinstown, Greenhills Road (Walkinstown Roundabout)"
42,2378,53.31814782,-6.3326977520000005,8220DB002378,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)"
43,2183,53.32170398,-6.330547609,8220DB002183,"Walkinstown, Walkinstown Road (Kilnamanagh Road)"
44,2184,53.32299661,-6.329146097000001,8220DB002184,"Walkinstown, Walkinstown Rd,  Drimnagh Rd"
45,2185,53.32425870000001,-6.327490489,8220DB002185,"Drimnagh, Drimnagh Road (Slievebloom Road)"
46,7043,53.32506078,-6.318691894,8220DB007043,"Drimnagh, Drimnagh Road (Saint Marys Road)"
47,1424,53.32566251,-6.316746622,8220DB001424,"Drimnagh, Crumlin Road (Cooley Road)"
48,2186,53.32693328,-6.31253798,8220DB002186,"Drimnagh, Raphoe Road"
49,2187,53.32804528,-6.307284425,8220DB002187,"Crumlin, Iveagh Grounds"
50,2188,53.32901692,-6.302921981,8220DB002188,"Crumlin, Crumlin College"
51,2189,53.329695400000006,-6.300072407999999,8220DB002189,"Crumlin, Crumlin Shopping Centre"
52,1436,53.33088496,-6.29651172,8220DB001436,"Dolphins Barn, Crumlin Road,  Herberton Road"
53,3952,53.33168395,-6.2945579920000005,8220DB003952,"Dolphins Barn, Crumlin Road"
54,2190,53.33277057,-6.292607716,8220DB002190,"Dolphins Barn, Dolphin's Barn"
55,4434,53.33586838,-6.2892554789999995,8220DB004434,"The Coombe, Coombe Maternity Hospital"
56,2379,53.33783344,-6.2846417070000005,8220DB002379,"The Coombe, Marion Villas"
57,2380,53.33850607,-6.280169624,8220DB002380,"The Coombe, Cork Street"
58,2382,53.33885781,-6.278383426,8220DB002382,"The Coombe, Brabazon Row"
59,5099,53.33898244,-6.2758104370000005,8220DB005099,"The Coombe, Newmarket Street"
60,2383,53.33945807,-6.272652582999999,8220DB002383,"The Coombe, Saint Patrick's Cathedral"
61,2002,53.34377081,-6.26944439,8220DB002002,"Dublin City South, Lord Edward Street"
62,1358,53.34430471,-6.262889389,8220DB001358,"Temple Bar, Central Bank"
63,340,53.34601281,-6.256136099,8220DB000340,"Dublin City South, Pearse Street Garda Station"
64,350,53.34563194,-6.24976825,8220DB000350,"Dublin City South, Lower Sandwith Street"
65,351,53.34337247,-6.245249979,8220DB000351,"Pearse Station, Pearse Street"
66,352,53.34298915,-6.24241214,8220DB000352,"Grand Canal Dock, Pearse Square"
67,353,53.34261585,-6.239649032000001,8220DB000353,"Grand Canal Dock, Pearse Street"
