progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
3,3047,53.29017029,-6.131013039,8250DB003047,"Dun Laoghaire, Upper George's Street"
4,3048,53.28843609,-6.127038756,8250DB003048,"Glasthule, Outside Train Station"
5,3049,53.2874061,-6.124413884,8250DB003049,"Glasthule, Summerhill Road"
6,3050,53.28694902,-6.122213987,8250DB003050,"Glasthule, Glasthule Road"
7,3051,53.28612433,-6.117795401,8250DB003051,"Glasthule, Sandycove Tennis Club"
8,3052,53.28590772,-6.114895095,8250DB003052,"Glasthule, Sandycove Road"
9,3053,53.28558984,-6.111279331,8250DB003053,"Glasthule, Baywater Terrace"
10,3054,53.28410202,-6.107580336,8250DB003054,"Dalkey, Our Lady's Manor"
11,3055,53.28183489999999,-6.1068856479999996,8250DB003055,"Dalkey, Ulverton Road"
12,3056,53.28031008,-6.107088029,8250DB003056,"Dalkey, Church Road"
13,3057,53.27838434,-6.106948197,8250DB003057,"Dalkey, Castle Street"
14,4830,53.27725409,-6.114466208,8250DB004830,"Dalkey, Barnhill Road"
15,7667,53.27682755,-6.11932867,8250DB007667,"Glenageary, Barnhill Rd"
16,3091,53.27364541,-6.123876855,8250DB003091,"Glenageary, Avondale Road"
17,3092,53.27207385,-6.126824577000001,8250DB003092,"Glenageary, Saint Joseph of Cluny School"
18,3093,53.27034594,-6.13012376,8250DB003093,"Glenageary, Avondale Road (Cluny Grove)"
