progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4952,53.30489662,-6.216937317,8250DB004952,"Belfield, University College Dublin"
2,768,53.30941819,-6.21877483,8250DB000768,Dublin (UCD Stillorgan Rd Flyover)
3,2085,53.31517375,-6.2201861560000005,8220DB002085,"Donnybrook, R.T.E. Televison Studios"
4,2086,53.31815678,-6.214703382000001,8220DB002086,"Merrion, Nutley Lane"
5,479,53.31914397,-6.213401287000001,8220DB000479,"Merrion, Merrion Shopping Centre"
6,480,53.32084998,-6.216287205,8220DB000480,"Merrion, Merrion Road (Ailesbury Road)"
7,481,53.32234464,-6.218266442999999,8220DB000481,"Ballsbridge, Merlyn Road"
8,482,53.32472778,-6.221965295,8220DB000482,"Ballsbridge, Merrion Road"
9,483,53.32599756,-6.2239392339999995,8220DB000483,"Ballsbridge, Merrion Road"
10,485,53.328352100000004,-6.228750913,8220DB000485,"Ballsbridge, Merrion Road RDS"
11,488,53.33309855,-6.236076947000001,8220DB000488,"Dublin City South, Lansdowne Park"
12,491,53.33781405,-6.2413335110000006,8220DB000491,"Dublin City South, Lower Mount Street"
13,493,53.33985342,-6.247376823,8220DB000493,"Merrion Square, Holles Street"
14,494,53.34133589,-6.251626258,8220DB000494,Clare Street
15,495,53.34359132,-6.249746705,8220DB000495,"Pearse Station, Outside Train Station"
16,496,53.34953369,-6.252282157000001,8220DB000496,Bus??ras
19,523,53.364268599999996,-6.231769161,8220DB000523,"Fairview, Marino College Fairview"
20,4382,53.37496447,-6.219677694,8220DB004382,"Donnycarney, Donnycarney Church"
21,1196,53.37804103,-6.214438722000001,8220DB001196,"Beaumont (Dublin City), Malahide Road (Killester Avenue)"
22,1197,53.37923228,-6.211758333,8220DB001197,"Beaumont (Dublin City), Malahide Road (Kilmore Road)"
23,1198,53.3825122,-6.2069155910000005,8220DB001198,"Artane, Artane Roundabout"
24,1199,53.38498446,-6.202767614,8220DB001199,"Artane, Mask Avenue"
25,1200,53.38696265,-6.201030489,8220DB001200,"Coolock, Chanel College"
26,4385,53.38853138,-6.19896468,8220DB004385,"Coolock, Saint Brendan's Church"
27,1201,53.39078981,-6.196147842999999,8220DB001201,"Coolock, Greencastle Road"
28,4695,53.39298308,-6.197348227000001,8220DB004695,"Darndale, Greencastle Parade"
29,1243,53.39490031,-6.1999137410000005,8220DB001243,"Darndale, Greencastle Road"
30,4696,53.39430755,-6.202329646,8220DB004696,"Bonnybrook, Coolock Drive,  Adare Road"
31,4697,53.39308924,-6.203794436,8220DB004697,"Coolock, Coolock Drive"
32,1250,53.39373901,-6.2075563460000005,8220DB001250,"Coolock, Civic Centre Northside"
33,4698,53.39494264,-6.211099654,8220DB004698,"Coolock, Bunratty Road"
34,4383,53.39631831,-6.211132173999999,8220DB004383,"Coolock, Colaiste Dhulaigh"
35,4699,53.39753776,-6.208539574,8220DB004699,"Priorswood, Stardust Memorial Park"
36,4388,53.39873112,-6.206008076,8220DB004388,"Priorswood, Glin Road"
37,4700,53.40013323,-6.2054076789999995,8220DB004700,"Darndale, Sports Centre"
38,1266,53.40205541,-6.204725184,8220DB001266,"Priorswood, Saint Francis Church"
39,1267,53.40085551,-6.20024887,8220DB001267,"Darndale, Ferrycarrig Park"
40,1268,53.39989427,-6.197898242999999,8220DB001268,"Darndale, Belcamp Avenue"
41,1269,53.39842896,-6.193719317,8220DB001269,"Darndale, Marigold Estate"
42,1265,53.39822153,-6.190705381,8220DB001265,"Darndale, Buttercup Estate"
43,6115,53.40012738,-6.184217854,8220DB006115,"Darndale, Malahide Road"
45,4593,53.40250415,-6.176807212999999,8220DB004593,"Balgriffin, Clare Hall Estate (Templeview Vale Rd)"
