progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,2039,53.29488717,-6.134902687,8250DB002039,"Dun Laoghaire, Outside Train Station"
2,2040,53.29279119,-6.1353690489999995,8250DB002040,Dun Laoghaire (Royal Marine Road)
3,2041,53.29359761,-6.139234377,8250DB002041,"Dun Laoghaire, Bloomfield Shopping Centre"
4,2042,53.29365113,-6.142667454,8250DB002042,"Dun Laoghaire, York Road"
5,2043,53.29247352,-6.142658545,8250DB002043,"Dun Laoghaire, Saint Michael's Terrace"
6,2044,53.29087235,-6.1437330679999995,8250DB002044,"Dun Laoghaire, Community Training Centre"
7,2045,53.28907705,-6.145040923,8250DB002045,"Dun Laoghaire, York Road (Mounttown Upper)"
8,2046,53.28586932,-6.145689862,8250DB002046,"Dun Laoghaire, Lower Mounttown Road"
13,2051,53.28644899,-6.159899007999999,8250DB002051,"Kill of The Grange, Monkstown Avenue (Stradbrook Road)"
14,2053,53.28484623,-6.160297856000001,8250DB002053,"Kill of The Grange, Abbey Park"
15,2054,53.28323854,-6.159212076,8250DB002054,"Kill of The Grange, Rory O'Connor Park"
16,2055,53.28145994,-6.158118729,8250DB002055,"Kill of The Grange, Abbey Road"
21,5127,53.2620156,-6.150409882999999,8250DB005127,"Cabinteely, Maple Manor"
22,5128,53.2655267,-6.157739276,8250DB005128,"Cabinteely, Cornelscourt Shopping Centre"
23,3126,53.2654128,-6.159093437999999,8250DB003126,"Deansgrange, Clonkeen Road"
40,3478,53.23905055,-6.1961683039999995,8250DB003478,"Kiltiernan, Enniskerry Road (Glenamuck Road)"
41,3280,53.2377713,-6.195383106,8250DB003280,"Kiltiernan, Glenamuck Road"
42,3282,53.23574654,-6.1934458029999995,8250DB003282,"Kiltiernan, Enniskerry Road (Ballycorus Rd)"
