progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,7073,53.41908134,-6.378265517000001,8240DB007073,"Tyrrelstown, Carlton Hotel"
2,7097,53.420141,-6.384830261,8240DB007097,"Tyrrelstown, French Park"
3,7098,53.42133658,-6.388170322000001,8240DB007098,"Tyrrelstown, Belgree Boulevard"
4,7099,53.4217822,-6.391222908,8240DB007099,"Tyrrelstown, The Boulevard"
5,7100,53.41975887,-6.3918108479999995,8240DB007100,"Tyrrelstown, Rathmore Crescent"
6,7101,53.41825847,-6.387188462999999,8240DB007101,"Ballentree Village, Bealing Village"
7,7505,53.41757908,-6.386130949,8240DB007505,"Tyrrelstown, Bealing Boulevard"
8,5071,53.41096170000001,-6.376017233,8240DB005071,"Corduff (Fingal), Cruiserath Road"
9,5072,53.40930938,-6.3708455939999995,8240DB005072,"Corduff (Fingal), Blanchardstown Corporate Park"
10,4321,53.4114904,-6.36996497,8240DB004321,"Cloghran, Cruiserath Road"
11,7342,53.41276683,-6.360784957999999,8240DB007342,"Cloghran, Ballycoolin Business Park"
12,7125,53.408242099999995,-6.357890472,8240DB007125,"Cloghran, Business Park"
13,7344,53.40468921,-6.357696431,8240DB007344,"Cloghran, Business Park (Ballycoolin Road)"
14,2510,53.40218843,-6.355581957,8240DB002510,"Cloghran, Rosemount Industrial Estate (Cappagh Road)"
15,7242,53.39840857,-6.350013232,8240DB007242,"Cloghran, Ballycoolin Road (Rosemount Business Park)"
16,7238,53.39718341,-6.344616987999999,8240DB007238,"Cloghran, Ballycoolin Road"
17,7224,53.39781666,-6.3384418920000005,8240DB007224,"Cloghran, Stadium Business Park"
18,1581,53.39806801,-6.33390565,8240DB001581,"Cloghran, Castleknock Halting Site"
19,1582,53.39276988,-6.3220535920000005,8220DB001582,"Finglas, Cappagh Hospital"
20,4793,53.39226726,-6.320825375,8220DB004793,"Finglas, Avila Park"
21,6068,53.39028238,-6.317099573999999,8220DB006068,"Finglas, Cappagh Road"
22,1584,53.38988546,-6.315085482000001,8220DB001584,"Finglas South, Abbottstown Road"
23,983,53.39014167,-6.310955692,8220DB000983,"Finglas South, Mellowes Road"
24,984,53.38991139,-6.30675495,8220DB000984,"Finglas, Mellowes Road"
25,985,53.38992475,-6.303897725,8220DB000985,"Finglas, Mellowes Crescent"
26,1529,53.38845883,-6.2981526070000005,8220DB001529,"Glasnevin, Saint Canice's Church"
27,4542,53.38666414,-6.297096643,8220DB004542,"Glasnevin, Finglas Road (Wellmount Road)"
28,1531,53.38374366,-6.293364741,8220DB001531,"Glasnevin, Clearwater Shopping Centre"
29,1532,53.38174412,-6.2905585010000005,8220DB001532,"Glasnevin, Ardmore Hotel"
30,1533,53.37896788,-6.2874980879999995,8220DB001533,"Glasnevin, Finglas Road"
31,1534,53.37533284,-6.285975603,8220DB001534,"Glasnevin, Ballyboggan Road"
32,1535,53.37230596,-6.282369944,8220DB001535,"Glasnevin, Willows Estate"
33,1536,53.36962603,-6.277278043,8220DB001536,"Cabra East, Glasnevin Cemetery Main Gate"
34,1537,53.36806621,-6.273208399,8220DB001537,"Glasnevin, Saint Vincent's School"
35,186,53.36535534,-6.271589978,8220DB000186,"Glasnevin, Prospect Road"
36,838,53.3643194,-6.270189391000001,8220DB000838,"Drumcondra (Dublin), Whitworth Road (Prospect Rd)"
37,839,53.36374492,-6.267763413,8220DB000839,"Drumcondra (Dublin), David Road"
38,840,53.36324335,-6.265409666,8220DB000840,"Drumcondra (Dublin), Whitworth Road"
39,841,53.36212220000001,-6.260632015,8220DB000841,"Drumcondra (Dublin), Whitworth Road"
40,49,53.36003184,-6.260897458,8220DB000049,"Ballybough, Lower Dorset Street"
41,51,53.35798985,-6.263249251,8220DB000051,Upper Dorset St (Temple Street)
42,52,53.35679465,-6.2644997479999995,8220DB000052,"Phibsborough, Upper Dorset St (St.Joseph's Parade)"
43,4725,53.35211562,-6.2610545339999994,8220DB004725,"Dublin, Upper O'Connell Street"
