progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,6185,53.29670374,-6.4702636710000005,8230DB006185,"Greenoge, Greenoge"
2,6186,53.29306142,-6.472193924,8230DB006186,"Greenoge, Greenogue Business"
3,6216,53.29408484,-6.481953167,8230DB006216,"Greenoge, Newcastle Road R120"
4,3400,53.29538072,-6.490578143,8230DB003400,"Newcastle, Newcastle Manor"
5,3401,53.29775805,-6.4937798429999996,8230DB003401,"Newcastle, Newcastle"
6,3402,53.29960676,-6.497120483,8230DB003402,"Newcastle (South Dublin), Orchard Grove Estate"
7,3403,53.29977614,-6.500580257999999,8230DB003403,"Newcastle, Newcastle Village"
8,3404,53.30096095,-6.5011688979999995,8230DB003404,"Newcastle, Peamount Road"
9,3405,53.30360492,-6.499860935,8230DB003405,"Newcastle, Cornerpark"
10,3406,53.30593567,-6.497948581,8230DB003406,"Newcastle, Peamount Road (Opp Westmanstown)"
11,3410,53.307862300000004,-6.496065225,8230DB003410,"Newcastle, Westmanstown"
12,3407,53.31125725,-6.49088847,8230DB003407,"Newcastle, Keeloges"
13,3408,53.31227387,-6.489546953,8230DB003408,"Newcastle, Cross Roads"
14,3409,53.31595493,-6.480036452,8230DB003409,"Newcastle, Peamount Hospital"
15,4558,53.31757554,-6.471813739,8230DB004558,"Newcastle (South Dublin), Peamount Road (Newcastle Golf Centre)"
16,3411,53.31825504,-6.467331589,8230DB003411,"Newcastle (South Dublin), Peamount Road"
17,3412,53.31965594,-6.461652572999999,8230DB003412,"Newcastle (South Dublin), Peamount Road (Nangor Road)"
18,3413,53.31965262,-6.4600015729999996,8230DB003413,"Nangor, Baldonnell Road"
19,3414,53.32008134,-6.450769788,8230DB003414,"Clondalkin, Ballybane Pitch and Putt"
20,3415,53.31854145,-6.4450167679999995,8230DB003415,"Nangor, Grange Castle Golf Course"
21,3416,53.31815327,-6.441443566,8230DB003416,"Nangor, Kilcarberry Park"
22,3417,53.31834225,-6.435282677000001,8230DB003417,"Nangor, Grangecastle Golf Club"
23,3418,53.32003321,-6.4271752520000005,8230DB003418,"Nangor, Castlegrange Green"
24,3419,53.32037851,-6.4240553789999995,8230DB003419,"Nangor, Castlegrange Square"
25,4762,53.3209017,-6.419442827,8230DB004762,"Nangor, Westbourne Estate"
26,4763,53.32121644,-6.416744259,8230DB004763,"Nangor, Roundabouts"
27,6245,53.32285801,-6.4083971889999995,8230DB006245,"Clondalkin, New Nangor Road (Bawnogue Road)"
28,2156,53.32540236,-6.402402645,8230DB002156,"Nangor, Dunawley Estate"
29,6014,53.32744029,-6.397537338999999,8230DB006014,"Clondalkin, New Nangor Road"
30,6242,53.32829837,-6.393841921,8230DB006242,"Clondalkin, New Nangor Road (Ninth Lock Road)"
31,6152,53.32842839,-6.384168402999999,8230DB006152,"Clondalkin, New Nangor Road"
32,6153,53.32843205,-6.374514629,8230DB006153,"Fox & Geese, M50 Flyover"
33,6243,53.32708181,-6.365813398999999,8230DB006243,"Fox & Geese, New Nangor Road (Willow Road)"
34,6154,53.32643214,-6.360388597999999,8230DB006154,"Fox & Geese, New Nangor Road (Knockmitten Lane)"
35,6155,53.32498520000001,-6.355174777,8230DB006155,"Fox & Geese, New Nangor Road (Killeen Road)"
36,1987,53.33628991,-6.325938555,8220DB001987,"Inchicore, Oblate of Mary Immaculate Church"
37,1989,53.33970648,-6.31898677,8220DB001989,"Inchicore, Camac Close"
38,1995,53.34267519,-6.2932182270000006,8220DB001995,"Kilmainham, Ewington Lane"
39,1998,53.34313961,-6.280493772000001,8220DB001998,"Liberties, Thomas Street (St. Catherine's Lane)"
40,2002,53.34377081,-6.26944439,8220DB002002,"Dublin City South, Lord Edward Street"
41,1358,53.34430471,-6.262889389,8220DB001358,"Temple Bar, Central Bank"
