progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4747,53.39433278,-6.391852482000001,8240DB004747,"Blanchardstown, Shopping Centre"
5,1816,53.39308998,-6.3783818210000005,8240DB001816,"Corduff (Fingal), Roundabout Waterville Row"
6,6171,53.39562688,-6.37458624,8240DB006171,"Corduff (Fingal), Annagh Court"
7,4974,53.39899879,-6.369419893,8240DB004974,"Corduff (Fingal), National Aquatic Centre"
8,4976,53.40198373,-6.36226733,8240DB004976,"Corduff, Snugboro Road"
9,2510,53.40218843,-6.355581957,8240DB002510,"Cloghran, Rosemount Industrial Estate (Cappagh Road)"
10,7242,53.39840857,-6.350013232,8240DB007242,"Cloghran, Ballycoolin Road (Rosemount Business Park)"
11,7238,53.39718341,-6.344616987999999,8240DB007238,"Cloghran, Ballycoolin Road"
12,7224,53.39781666,-6.3384418920000005,8240DB007224,"Cloghran, Stadium Business Park"
13,1581,53.39806801,-6.33390565,8240DB001581,"Cloghran, Castleknock Halting Site"
14,4793,53.39226726,-6.320825375,8220DB004793,"Finglas, Avila Park"
15,6068,53.39028238,-6.317099573999999,8220DB006068,"Finglas, Cappagh Road"
16,1584,53.38988546,-6.315085482000001,8220DB001584,"Finglas South, Abbottstown Road"
17,983,53.39014167,-6.310955692,8220DB000983,"Finglas South, Mellowes Road"
18,984,53.38991139,-6.30675495,8220DB000984,"Finglas, Mellowes Road"
19,985,53.38992475,-6.303897725,8220DB000985,"Finglas, Mellowes Crescent"
20,987,53.39021993,-6.299375386,8220DB000987,"Finglas, Finglas Village (Seamus Ennis Road)"
22,138,53.38999501,-6.291806573,8220DB000138,"Finglas, Saint Canice's School"
25,141,53.39044509,-6.278091245,8220DB000141,"Glasnevin North, Glasnevin Avenue (Beneavin Drive)"
26,142,53.39019829,-6.274071722,8220DB000142,"Glasnevin North, Glasnevin Park"
27,143,53.38987671,-6.26924337,8220DB000143,"Wadelai, Glasnevin Ave (Glasnevin Dr)"
28,92,53.38983733,-6.26467424,8220DB000092,"Wadelai, Ballymun Library"
29,93,53.39230147,-6.264152976,8220DB000093,"Wadelai, Ballymun Road (Opp Shanlis Road)"
30,94,53.39603476,-6.26437696,8220DB000094,"Ballymun, Civic Centre"
31,126,53.39909547,-6.264086961,8220DB000126,"Ballymun, Nursing Home"
36,992,53.39815836,-6.241206807999999,8240DB000992,"Santry, Oak Park Estate"
37,7044,53.39740937,-6.2324855679999995,8220DB007044,"Kilmore (Dublin City), Coolock Lane"
38,993,53.39770260000001,-6.229225175,8220DB000993,"Kilmore, Auldan Grange Estate"
39,5060,53.39716701,-6.224029241,8220DB005060,"Kilmore, Dundaniel Road (Oscar Traynor Road)"
40,5061,53.39569652,-6.224872426,8220DB005061,"Kilmore, Dundaniel Road"
41,1235,53.39473668,-6.2256040839999995,8220DB001235,"Kilmore, Dundaniel Road (Kilbarron Road)"
42,1251,53.39345734,-6.222379318,8220DB001251,"Kilmore, Saint Luke's Church"
43,253,53.38994595,-6.224390047000001,8220DB000253,"Kilmore, Beaumont Hospital"
44,7130,53.39307274,-6.220696219,8220DB007130,"Kilmore, Kilbarron Road (Cromcastle Green)"
45,1237,53.39267868,-6.218983472000001,8220DB001237,Kilbarron Road (Cromcastle Drive)
46,1253,53.39386394,-6.214693592000001,8220DB001253,"Coolock, Kilmore Road (Tranquility Grove)"
55,1005,53.39095141,-6.181917082999999,8220DB001005,"Edenmore, Tonlegee Road"
