progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,1791,53.39658745,-6.18194749,8220DB001791,"Edenmore, GAA Sports Ground"
2,1792,53.39352476,-6.17855944,8220DB001792,"Edenmore, Millbrook Road"
3,1793,53.3916843,-6.178698181000001,8220DB001793,"Edenmore, Millbrook Road (Tonlegee Road)"
4,962,53.39079493,-6.182855974,8220DB000962,"Edenmore, Tonlegee Road"
5,635,53.38902254,-6.183923801000001,8220DB000635,"Edenmore, Glenwood Road (Tonlegee Rd)"
6,636,53.38885866,-6.186742347999999,8220DB000636,"Edenmore, Tonlegee Drive"
7,637,53.38779183,-6.189884854,8220DB000637,"Edenmore, Springdale Road"
8,638,53.38676232,-6.188379996,8220DB000638,"Edenmore, Springdale Road"
9,639,53.38633302,-6.186744461,8220DB000639,"Edenmore, Edenmore Park"
10,640,53.38670539,-6.18345114,8220DB000640,"Edenmore, Edenmore Grove"
11,641,53.38582638,-6.1823910810000005,8220DB000641,"Edenmore, Edenmore Grove"
12,642,53.38473185,-6.183114229,8220DB000642,"Harmonstown, Edenmore Green"
13,643,53.38356614,-6.183885468,8220DB000643,"Edenmore, Saint Joseph's Hospital"
14,644,53.38236251,-6.185710577,8220DB000644,"Harmonstown, Lein Park"
15,645,53.3801688,-6.18862988,8220DB000645,"Harmonstown, Harmonstown Road (Ribh Road)"
16,1796,53.38178935,-6.1911767620000004,8220DB001796,"Harmonstown, McAuley Park"
17,1797,53.38312785,-6.19172134,8220DB001797,"Harmonstown, McAuley Drive"
18,1798,53.38438391,-6.194539509,8220DB001798,"Artane, Ainninn Drive"
19,1799,53.38305868,-6.196655118,8220DB001799,"Artane, Mask Crescent"
20,1800,53.38230679,-6.199242472000001,8220DB001800,"Artane, Gracefield Road"
21,1801,53.382397,-6.202245228,8220DB001801,"Artane, Gracefield Road"
22,1277,53.38268146,-6.206216963999999,8220DB001277,"Artane, Artane Roundabout"
23,1219,53.38130213,-6.208334392,8220DB001219,"Artane, Malahide Road (Daneli Road)"
24,1220,53.37876251,-6.212198902000001,8220DB001220,"Beaumont (Dublin City), Malahide Road (Killester Avenue)"
25,1221,53.376816500000004,-6.216098253999999,8220DB001221,"Donnycarney, Maypark"
26,664,53.37471925,-6.219507562,8220DB000664,"Donnycarney, Donnycarney Church"
27,665,53.37246632,-6.222126461,8220DB000665,"Donnycarney, Malahide Road Clontarf Golf Club"
28,666,53.37023312,-6.224263347999999,8220DB000666,"Clontarf, Mount Temple School"
29,667,53.36798165,-6.226986847,8220DB000667,"Marino, Malahide Road (Griffith Avenue)"
30,668,53.36457498,-6.229397317,8220DB000668,"Marino, East South B. Sub Station"
31,614,53.36369279,-6.233551068,8220DB000614,"Fairview, Pedestrian Footbridge"
32,615,53.36190642,-6.237351299,8220DB000615,"Ballybough, Fairview Park"
33,616,53.35991702,-6.239581965,8220DB000616,"North Strand, Annesley Bridge"
34,617,53.35789452,-6.242009096,8220DB000617,"Ballybough, North Strand Road"
35,618,53.35611171,-6.244846798999999,8220DB000618,"North Strand, Newcomen Bridge"
36,619,53.35404463,-6.247305334,8220DB000619,"Connolly Station, Amiens Street"
37,675,53.35285814,-6.248525759,8220DB000675,Amiens Street Junction Upper Sheriff Str
38,620,53.35119348,-6.2514631629999995,8220DB000620,"Dublin, Talbot Street (opp Bank of Ireland)"
