progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,7333,53.33299953,-6.24704223,8220DB007333,Burlington Road (Mespil Road)
2,783,53.33530854,-6.246977564,8220DB000783,"Dublin City South, Baggot Street Lower"
3,785,53.3371059,-6.251859372999999,8220DB000785,"Dublin City South, Lower Pembroke Street"
4,786,53.33514671,-6.256174036,8220DB000786,"Dublin City South, Lower Leeson Street"
5,793,53.34085979,-6.2584038689999995,8220DB000793,"Dublin City South, Dawson Street"
6,7586,53.34195536,-6.2534181460000005,8220DB007586,Clare Street
7,7587,53.34464202,-6.252136809,8220DB007587,Shaw Street
8,328,53.34642645,-6.2610758220000005,8220DB000328,"Temple Bar, Aston Quay"
9,1443,53.34512939,-6.269539559,8220DB001443,"Dublin City South, Essex Quay"
10,1647,53.34835106,-6.282251726,8220DB001647,"Wolfe Tone Quay, Law Society"
11,1649,53.35257014,-6.284380447999999,8220DB001649,"Arbour Hill, Aughrim Street"
12,1911,53.35663451,-6.288258518999999,8220DB001911,"Arbour Hill, Prussia Street"
13,1805,53.3611627,-6.2975578610000005,8220DB001805,"Cabra, Dunard Estate"
14,1662,53.36754069,-6.31759044,8220DB001662,"Cabra, Navan Road (Kinvara Estate)"
15,1666,53.37159715,-6.330595731,8220DB001666,"Ashtown, Ashtown Roundabout"
16,1808,53.37924155,-6.354226659,8240DB001808,"Castleknock, Navan Road"
17,7475,53.39546547,-6.395208133,8240DB007475,Blanchardstown Retail Park
18,6107,53.38733001,-6.411901348,8240DB006107,"Blanchardstown, Charnwood"
19,6109,53.38914845,-6.421606217999999,8240DB006109,"Clonsilla, Mount Symon"
20,6110,53.39069797,-6.430058832,8240DB006110,"Blanchardstown, Allendale Square"
21,7029,53.39566188,-6.429575375,8240DB007029,"Ongar Park, Ongar Road,  Ravenwood Road"
22,7038,53.39827905,-6.431073017999999,8240DB007038,"Castaheaney, Latchford"
23,7011,53.40185896,-6.435392891,8240DB007011,"Castaheaney, Ongar DiSaint Road (Hazelbury Green)"
24,7160,53.39657763,-6.442533878,8240DB007160,"Castaheaney, Ongar"
25,7047,53.39311838,-6.442615085,8240DB007047,"Castaheaney, Ongar Green"
26,7161,53.3920627,-6.438172992,8240DB007161,"Castaheaney, Delhurst Estate"
