progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,6004,53.35280357,-6.260771148,8220DB006004,"Dublin, The Gate Hotel"
2,7,53.35284091,-6.264570261,8220DB000007,"Rotunda, Rotunda Hospital"
3,11,53.356958299999995,-6.264628311,8220DB000011,"Phibsborough, Upper Dorset St (St.Joseph's Parade)"
4,14,53.35853124,-6.262776506,8220DB000014,"Phibsborough, Lower Dorset Street"
5,15,53.36008858,-6.26109047,8220DB000015,"Ballybough, Lower Dorset Street"
6,834,53.36197935,-6.260697936000001,8220DB000834,"Drumcondra (Dublin), Binns Bridge"
7,835,53.36256033,-6.26294315,8220DB000835,"Drumcondra (Dublin), Lower Saint Brigid's Road"
8,836,53.3632915,-6.266249162,8220DB000836,"Drumcondra (Dublin), Claude Road"
9,837,53.36370153,-6.267870355,8220DB000837,"Drumcondra (Dublin), David Road"
10,1506,53.36677782,-6.272373909,8220DB001506,"Glasnevin, Finglas Road"
11,1507,53.36839052,-6.274502692,8220DB001507,"Glasnevin, Saint Vincent's School"
12,1508,53.369910899999994,-6.278333551,8220DB001508,"Glasnevin, Claremont Court"
13,1509,53.37292583,-6.28422366,8220DB001509,"Finglas South, Finglas Road"
14,1510,53.37690693,-6.287310237000001,8220DB001510,"Glasnevin, Finglas Road"
15,1511,53.37823452,-6.287752985,8220DB001511,"Finglas South, Finglas Road (Opp Old Finglas Road)"
16,1512,53.38217432,-6.291728835,8220DB001512,"Finglas South, Ardmore Hotel"
17,1538,53.38447414,-6.294793755,8220DB001538,"Finglas South, Finglas Road"
18,4548,53.38623592,-6.29606136,8220DB004548,"Glasnevin, Finglas Place"
19,980,53.38980457,-6.303030463,8220DB000980,"Finglas, Mellowes Crescent"
20,981,53.38978091,-6.307060832,8220DB000981,"Finglas, Mellowes Road"
21,1518,53.39060039,-6.311614124,8220DB001518,"Finglas South, Kildonan Road"
22,1519,53.39244487,-6.311751618,8220DB001519,"Finglas, Kildonan Road"
23,1520,53.393920200000004,-6.311843587,8220DB001520,"Finglas, Barry Road"
24,7661,53.39540738,-6.310867452999999,8220DB007661,"Finglas, Barry Avenue"
25,1521,53.3972213,-6.310750494,8220DB001521,"Finglas, Plunkett Green"
26,4546,53.39845281,-6.307588797,8220DB004546,"Finglas, Plunkett Avenue"
27,1559,53.39734112,-6.306520115,8220DB001559,"Finglas, Casement Road"
28,1560,53.39700754,-6.304548381,8220DB001560,"Finglas, Roundabout McKee Avenue"
29,1280,53.40019629,-6.303143293,8220DB001280,"Finglas, McKelvey Avenue"
30,6348,53.40350243,-6.302410113,8240DB006348,"Charlestown, Charlestown Centre"
31,1182,53.40562047,-6.300926982999999,8240DB001182,"Charlestown, Charlestown Estate"
32,1550,53.40755029,-6.300744777,8240DB001550,"St. Margaret's, M50 Flyover"
33,1551,53.40970015,-6.3046603039999995,8240DB001551,"St. Margaret's, Balseskin Recreational Centre"
34,1552,53.41911712,-6.3070239489999995,8240DB001552,"St. Margaret's, Airport Logistics Park"
35,1553,53.42521313,-6.305276937,8240DB001553,"St. Margaret's, The Ward Road"
36,7023,53.43086831,-6.300973467,8240DB007023,"St. Margaret's, Church"
37,7014,53.44075173,-6.29821575,8240DB007014,"Kilsallaghan, Kilreesk"
38,4315,53.4526204,-6.291612837000001,8240DB004315,"Kilsallaghan, Owens Bridge"
