progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,2210,53.35239183,-6.378319895,8230DB002210,"Palmerston, Palmerstown Cemetery"
2,2211,53.35395878,-6.374579915,8230DB002211,"Palmerston, Palmerstown Avenue"
3,2241,53.35492926,-6.371268023,8230DB002241,"Palmerstown, Lucan Road"
4,2242,53.35392732,-6.367009818,8230DB002242,"Palmerstown, Lucan Road (The Oval)"
5,2243,53.35197438,-6.355697995,8220DB002243,"Chapelizod, Lucan Road"
6,2244,53.35088435,-6.351609074,8220DB002244,"Chapelizod, Lucan Road (Belgrove Park)"
7,2245,53.349463199999995,-6.348284211,8220DB002245,"Chapelizod, Lucan Road (Laurence Brook)"
8,2246,53.34831131,-6.343642354,8220DB002246,"Chapelizod, Chapelizod Bridge"
9,2247,53.34675286,-6.336282916,8220DB002247,"Chapelizod, Chapelizod School"
10,2248,53.34632093,-6.327888637,8220DB002248,"Islandbridge, Sports Grounds"
11,2249,53.34653170000001,-6.321136449,8220DB002249,"Islandbridge, Neptune Rowing Club"
12,2250,53.34743859,-6.31533304,8220DB002250,"Islandbridge, Salmon Pool"
13,2251,53.34813204,-6.310979792,8220DB002251,"Islandbridge, Islandbridge Park Gate"
14,1472,53.34842947,-6.30596617,8220DB001472,"Islandbridge, Bridgewater Centre"
15,4408,53.34833336,-6.30110331,8220DB004408,"Phoenix Park, Chesterfield Avenue"
16,1473,53.34830598,-6.298550898999999,8220DB001473,"Phoenix Park, Conyngham Road Bus Depot"
17,1474,53.34794792,-6.292361705,8220DB001474,"Heuston Station, Heuston Bridge"
18,1476,53.34700182,-6.284679161000001,8220DB001476,"Wolfe Tone Quay, Ellis Street"
19,7453,53.34633589,-6.278382504,8220DB007453,"Smithfield, Ocean House"
20,1478,53.34564609,-6.2729431270000005,8220DB001478,"Smithfield, Inns Quay"
21,1479,53.34591596,-6.2692373439999995,8220DB001479,"Dublin, Upper Ormond Quay"
22,315,53.346926399999994,-6.262076846,8220DB000315,"Dublin, Bachelors Walk"
24,406,53.34261644,-6.256214637999999,8220DB000406,"Trinity College, Northern Ireland Tourist Board"
25,2810,53.34079491,-6.250897489,8220DB002810,Merrion Square West
