progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,1105,53.30711319,-6.334178203,8230DB001105,"Greenhills, Greenhills College"
2,1107,53.30443255,-6.332091816,8230DB001107,"Greenhills, Limekiln Road (Limekiln Ave)"
3,1108,53.30456897,-6.3289954360000005,8230DB001108,"Greenhills, Saint Peter's School"
4,1109,53.30445188,-6.325773907,8230DB001109,"Greenhills, Limekiln Road (Mountdown Park)"
5,1110,53.30473089,-6.323242112000001,8230DB001110,"Greenhills, Limekiln Road"
6,1111,53.30528143,-6.322125142999999,8230DB001111,"Greenhills, Wellington Lane (Limekiln Drive)"
7,1112,53.30765872,-6.318610489,8230DB001112,Whitehall Park
8,1113,53.30902314,-6.315300402999999,8220DB001113,"Walkinstown, Glendale Park"
9,1114,53.31034373,-6.310806261000001,8220DB001114,"Kimmage, Manor Grove"
10,1115,53.31159843,-6.307379992,8220DB001115,"Kimmage, Whitehall Gardens"
11,2437,53.31268882,-6.30251926,8220DB002437,"Kimmage, Kimmage Road West (Whitehall Road)"
12,1117,53.31189065,-6.298228687999999,8220DB001117,"Terenure, Lavarna Grove"
13,1118,53.31136699,-6.294917827999999,8220DB001118,"Kimmage, Terenure Road"
14,1119,53.31093569,-6.292413763,8220DB001119,"Kimmage, Terenure Road West"
15,1120,53.31019811,-6.287986059,8220DB001120,"Terenure, Garda Station"
16,1164,53.31041164,-6.281584401,8220DB001164,"Terenure, Terenure Road East"
17,1165,53.31171244,-6.276429503999999,8220DB001165,"Rathgar, Terenure Road East"
18,1166,53.31389051,-6.272904784,8220DB001166,"Rathgar, Rathgar Road,  Winton Avenue"
19,1167,53.31594491,-6.271395947999999,8220DB001167,"Rathgar, Rathgar Road (Garville)"
20,1168,53.31792917,-6.270009882999999,8220DB001168,"Rathmines, Rathgar Road"
21,1169,53.32005626,-6.26855786,8220DB001169,"Rathmines, Rathmines Park"
22,1170,53.32168955,-6.266525249,8220DB001170,"Rathmines, Rathgar Road (Lower Rathmines Road)"
23,1069,53.32328526,-6.265619895,8220DB001069,"Rathmines, Lower Rathmines Road"
24,1070,53.32498018,-6.265355982999999,8220DB001070,"Rathmines, Rathmines Town Centre"
25,1071,53.32721804,-6.2647247120000005,8220DB001071,"Ranelagh, Rathmines Road Lower (Richmond Hill)"
26,4528,53.32889608,-6.26453649,8220DB004528,"Kelly's Corner, Lower Rathmines Road"
27,1072,53.33102697,-6.264585114,8220DB001072,"Portobello, Richmond Street Sth (Lennox Street)"
28,7577,53.33369702,-6.265242503,8220DB007577,Camden Street
29,1353,53.33600953,-6.265418938,8220DB001353,"Dublin City South, Camden Street"
30,1354,53.33904809,-6.266076515,8220DB001354,"Dublin City South, Aungier Street"
32,7578,53.342460100000004,-6.264601408,8220DB007578,"Dublin City South, South Great George's Street"
33,7582,53.34426354,-6.262530601,8220DB007582,"Temple Bar, Central Bank"
34,340,53.34601281,-6.256136099,8220DB000340,"Dublin City South, Pearse Street Garda Station"
35,407,53.34837959,-6.253876506,8220DB000407,Custom House Quay
36,2498,53.34824354,-6.250111877999999,8220DB002498,IFSC Custom House Quays
37,2499,53.34812783,-6.24712751,8220DB002499,Jury's Inn Custom House Quay
38,7216,53.34770838,-6.242443303,8220DB007216,"Docklands, North Wall Quay (Guild Street)"
40,353,53.34261585,-6.239649032000001,8220DB000353,"Grand Canal Dock, Pearse Street"
