progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,342,53.34556412,-6.256800261,8220DB000342,Trinity College
2,4495,53.34618678,-6.256970115,8220DB004495,"Dublin City South, Hawkin's Street"
3,746,53.340224600000006,-6.255531313,8220DB000746,Kildare Street (Natural History Museum)
4,844,53.33763187,-6.255862398,8220DB000844,"Stephen's Green, Loreto Convent"
5,846,53.33345373,-6.2541109079999995,8220DB000846,"Dublin City South, Lower Leeson Street"
6,848,53.32972799,-6.248887998,8220DB000848,"Dublin City South, Sussex Road"
7,758,53.32268694,-6.23767738,8220DB000758,"Donnybrook, Donnybrook Fire Station"
8,760,53.31833019,-6.230561956,8220DB000760,"Donnybrook, Church of the Sacred Heart"
9,2007,53.30887459,-6.21608121,8250DB002007,"Booterstown, Woodbine Road"
11,2014,53.28211826,-6.192914933,8250DB002014,"Galloping Green, Beechwood Court"
12,2016,53.27820873,-6.184067149,8250DB002016,"Deansgrange, Stillorgan Road (Newtownpark Ave)"
13,2017,53.27419654,-6.175015407,8250DB002017,"Deansgrange, Foxrock Church"
14,7362,53.26593943,-6.157691547000001,8250DB007362,"Cabinteely, Cabinteely Bypass (Opp Cornelscourt)"
15,3134,53.2469068,-6.136031335,8250DB003134,"Loughlinstown, Bray Road"
16,3135,53.24292904,-6.130555257,8250DB003135,"Loughlinstown, Loughlinstown Hospital"
17,4211,53.17210902,-6.093155942999999,8350DB004211,"County Wicklow, Rathdown Upper"
24,4211,53.17210902,-6.093155942999999,8350DB004211,"County Wicklow, Rathdown Upper"
18,7363,53.18172065,-6.131901935,8350DB007363,"Bray, Southern Cross Road (Killarney Road)"
19,4588,53.18339902,-6.12202804,8350DB004588,"Bray, Cois Sleibhe (Swimming Pool)"
20,4589,53.184239899999994,-6.11608068,8350DB004589,"Bray, Bray Business Park"
21,7364,53.18459177,-6.108224266000001,8350DB007364,"Bray, Belmont Estate"
22,7365,53.18531593,-6.104586066,8350DB007365,Southern Cross Road (Earlsfort)
23,4210,53.17433585,-6.095256322000001,8350DB004210,"County Wicklow, Kilruddery Cotteges"
25,4215,53.15220845,-6.081418113,8350DB004215,"Greystones, Rathdown Road (Redford Park)"
26,4216,53.14998886,-6.079782679,8350DB004216,"Greystones, Rathdown Road (Chapel Road)"
27,4222,53.14520053,-6.063850212,8350DB004222,"Greystones, Church Road (La Touche Place)"
28,4224,53.14395074,-6.061065994,8350DB004224,"Greystones, Outside Train Station"
29,4225,53.13953251,-6.060771728,8350DB004225,"Greystones, Greystones"
10,4571,53.28897905,-6.194875357999999,8250DB004571,"Stillorgan, Stillorgan Road (Stillorgan Park)"
30,7462,53.12880087,-6.062480492000001,8350DB007462,Charlesland Road (Seaborne View Apts)
31,7461,53.12893197,-6.062803372,8350DB007461,Charlesland Road Charlesland Shopping Ctr
32,4230,53.13315849,-6.077887955,8350DB004230,"Greystones, Killincarrick Cottages"
33,4248,53.12189411,-6.072787409,8350DB004248,"Delgany, Kilcoole Road (Charlesland Estate)"
34,4252,53.11149086,-6.065380193999999,8350DB004252,"Kilcoole, Saint Anthony's School"
35,4305,53.10627199,-6.063941575,8350DB004305,"Kilcoole, Woodbine Cottage"
36,4306,53.10624378,-6.061104886,8350DB004306,"Kilcoole, Beechdale"
