progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,7132,53.40308897,-6.30430656,8240DB007132,"Charlestown, Charlestown Shopping Centre"
2,1558,53.39981751,-6.303053095,8220DB001558,"Finglas, Saint Margaret's Road"
3,2957,53.39625109,-6.302548397000001,8220DB002957,"Finglas, McKee Avenue"
4,2958,53.3944049,-6.301027972999999,8220DB002958,"Finglas, Mellowes Park"
5,4938,53.39086154,-6.298357457000001,8220DB004938,"Finglas, McKee Avenue (Near Finglas Village)"
6,1549,53.39743266,-6.306636782999999,8220DB001549,"Finglas, Casement Road"
7,1523,53.39787885,-6.3095815570000005,8220DB001523,"Finglas, Plunkett Avenue"
8,1524,53.39555626,-6.310590887,8220DB001524,"Finglas, Barry Aveune"
9,1525,53.3940693,-6.311582062,8220DB001525,"Finglas, Barry Road"
10,1526,53.39230694,-6.3115315370000005,8220DB001526,"Finglas, Kildonan Park"
11,6080,53.39046267,-6.31140908,8220DB006080,"Finglas South, Kildonan Road"
12,1585,53.38876802,-6.312333145,8220DB001585,"Finglas South, Church of the Annunciation"
13,1586,53.38652504,-6.312617317999999,8220DB001586,"Finglas South, Colaiste Ide"
14,1587,53.38346643,-6.311791207000001,8220DB001587,"Finglas South, Cardiffsbridge Road"
15,4539,53.38167335,-6.3108399529999994,8220DB004539,"Finglas South, Glenties Park"
16,1606,53.38037068,-6.30644209,8220DB001606,"Finglas South, Saint Helena's Road"
17,1607,53.38216138,-6.303424647999999,8220DB001607,"Finglas South, Dunsink Green"
18,1608,53.38304986,-6.299540919,8220DB001608,"Finglas South, Saint Helena's Community Centre"
19,1609,53.38038424,-6.29728714,8220DB001609,"Finglas South, Cloonlara Estate"
20,1610,53.37880771,-6.296403071,8220DB001610,"Finglas South, Tolka Valley Road"
21,7471,53.37925691,-6.293243555,8220DB007471,Tolka Valley Road at Cloonlara
22,1533,53.37896788,-6.2874980879999995,8220DB001533,"Glasnevin, Finglas Road"
23,1534,53.37533284,-6.285975603,8220DB001534,"Glasnevin, Ballyboggan Road"
24,1535,53.37230596,-6.282369944,8220DB001535,"Glasnevin, Willows Estate"
25,1536,53.36962603,-6.277278043,8220DB001536,"Cabra East, Glasnevin Cemetery Main Gate"
26,1537,53.36806621,-6.273208399,8220DB001537,"Glasnevin, Saint Vincent's School"
27,186,53.36535534,-6.271589978,8220DB000186,"Glasnevin, Prospect Road"
28,838,53.3643194,-6.270189391000001,8220DB000838,"Drumcondra (Dublin), Whitworth Road (Prospect Rd)"
